,Unnamed: 0,url,emotion,headline,source,yr,sentiment,rel
563679,12742042,https://www.nytimes.com/2003/01/15/business/the-markets-stocks-bonds-alcatel-results-lift-stocks-of-telecom-equipment-makers.html,neutral,THE ... Makers,nyt,2003,0,1
563680,12742571,https://www.nytimes.com/2003/01/17/business/the-markets-stocks-bonds-mixed-results-on-earnings-leave-investors-reticent.html,neutral,THE ... Reticent,nyt,2003,0,1
563681,12746113,https://www.nytimes.com/2003/01/31/business/markets-stocks-bonds-shares-off-sharply-investors-add-weak-economic-data-mix.html,fear,THE ... Worries,nyt,2003,-1,1
563682,12764254,https://www.nytimes.com/2003/04/11/business/markets-stocks-bonds-shares-rise-bit-investors-attention-shifts-profits.html,neutral,THE ... Profits,nyt,2003,0,1
563683,12767266,https://www.nytimes.com/2003/04/23/business/the-markets-stocks-bonds-shares-move-higher-on-earnings-vigor.html,neutral,THE ... Vigor,nyt,2003,0,1
563684,12767520,https://www.nytimes.com/2003/04/24/business/markets-stocks-bonds-positive-earnings-outlooks-results-give-shares-lift.html,joy,THE ... Lift,nyt,2003,1,1
563685,12767797,https://www.nytimes.com/2003/04/25/business/the-markets-stocks-bonds-shares-slump-as-some-companies-issue-weak-forecasts.html,neutral,THE ... Forecasts,nyt,2003,0,1
563686,12770529,https://www.nytimes.com/2003/05/07/business/the-markets-stocks-bonds-dollar-drops-and-treasuries-gain-after-fed-statement.html,neutral,THE ... Statement,nyt,2003,0,1
563687,12770716,https://www.nytimes.com/2003/05/07/business/credit-suisse-posts-increase-in-net-income-on-cost-cuts.html,neutral,Credit ... Cuts,nyt,2003,0,1
563688,12787954,https://www.nytimes.com/2003/07/22/business/markets-stocks-bonds-savage-sell-off-bonds-treasury-yield-continues-rise.html,neutral,THE ... Rise,nyt,2003,0,1
563689,12798884,https://www.nytimes.com/2003/09/11/business/markets-stocks-bonds-shares-fall-sharply-after-tape-bin-laden-broadcast.html,neutral,THE ... Broadcast,nyt,2003,0,1
563690,12799296,https://www.nytimes.com/2003/09/13/business/the-markets-stocks-bonds-late-buying-lifts-shares-despite-weak-retail-sales-data.html,neutral,THE ... Data,nyt,2003,0,1
563691,12799936,https://www.nytimes.com/2003/09/16/business/markets-stocks-bonds-shares-drop-mixed-reports-raise-doubts-economy.html,neutral,THE ... Economy,nyt,2003,0,1
563692,12801717,https://www.nytimes.com/2003/09/23/business/markets-stocks-bonds-shares-drop-response-dollar-s-decline-against-yen.html,sadness,THE ... Yen,nyt,2003,-1,1
563693,12802619,https://www.nytimes.com/2003/09/27/business/the-markets-stocks-bonds-shares-fall-broadly-as-investors-await-earnings-reports.html,sadness,THE ... Reports,nyt,2003,-1,1
563694,12804965,https://www.nytimes.com/2003/10/07/business/markets-stocks-bonds-shares-rise-hopes-for-week-strong-profit-reports.html,neutral,THE ... Reports,nyt,2003,0,1
563695,12805744,https://www.nytimes.com/2003/10/10/business/the-markets-stocks-bonds-shares-push-higher-on-jobs-data-and-earnings.html,neutral,THE ... Earnings,nyt,2003,0,1
563696,12807332,https://www.nytimes.com/2003/10/17/business/the-markets-stocks-bonds-share-prices-end-mixed-weighed-down-by-ibm.html,neutral,THE ... I.B.M.,nyt,2003,0,1
563697,12808600,https://www.nytimes.com/2003/10/23/business/the-markets-stocks-bonds-shares-slump-as-earnings-reports-provoke-wide-sell-offs.html,sadness,THE ... Sell-Offs,nyt,2003,-1,1
563698,12818960,https://www.nytimes.com/2003/12/06/business/markets-stocks-bonds-shares-slide-after-job-report-falls-short-expectations.html,surprise,THE ... Expectations,nyt,2003,0,1
563699,12823278,https://www.nytimes.com/2003/12/24/business/markets-stocks-bonds-more-evidence-economic-growth-sends-shares-higher.html,neutral,THE ... Higher,nyt,2003,0,1
563709,13147829,https://www.nytimes.com/2004/01/13/business/markets-stocks-bonds-shares-rise-investors-anticipate-strong-profit-reports.html,joy,THE ... Reports,nyt,2004,1,1
563710,13148104,https://www.nytimes.com/2004/01/14/business/the-markets-stocks-bonds-corporate-earnings-jitters-send-shares-modestly-lower.html,sadness,THE ... Lower,nyt,2004,-1,1
563711,13148739,https://www.nytimes.com/2004/01/17/business/markets-stocks-bonds-solid-4th-quarter-technology-results-push-shares-higher.html,neutral,THE ... Higher,nyt,2004,0,1
563712,13150374,https://www.nytimes.com/2004/01/24/business/markets-stocks-bonds-shares-finish-mixed-investors-await-earnings-reports.html,neutral,THE ... Reports,nyt,2004,0,1
563713,13158475,https://www.nytimes.com/2004/02/28/business/the-markets-stocks-bonds-shares-sluggish-as-investors-digest-mixed-economic-data.html,disgust,THE ... Data,nyt,2004,-1,1
563714,13159527,https://www.nytimes.com/2004/03/03/business/markets-stocks-bonds-shares-fall-fear-prices-already-reflect-profit-outlook.html,fear,THE ... Outlook,nyt,2004,-1,1
563715,13170377,https://www.nytimes.com/2004/04/22/business/markets-stocks-bonds-higher-earnings-ease-fears-increase-interest-rates.html,fear,THE ... Rates,nyt,2004,-1,1
563716,13170638,https://www.nytimes.com/2004/04/23/business/the-markets-stocks-bonds-share-prices-rise-on-higher-forecasts-for-2004-earnings.html,neutral,THE ... Earnings,nyt,2004,0,1
563717,13174831,https://www.nytimes.com/2004/05/12/business/the-markets-stocks-bonds-stocks-higher-as-faith-in-economy-trumps-fear-of-rates.html,fear,THE ... Rates,nyt,2004,-1,1
563718,13177933,https://www.nytimes.com/2004/05/26/business/markets-stocks-bonds-investors-focus-profits-economy-shares-rise.html,neutral,THE ... Rise,nyt,2004,0,1
563719,13179994,https://www.nytimes.com/2004/06/05/business/markets-stocks-bonds-jobs-report-strong-sales-intel-lift-share-prices.html,neutral,THE ... Prices,nyt,2004,0,1
563720,13181312,https://www.nytimes.com/2004/06/10/business/markets-stocks-bonds-shares-fall-investors-reconsider-interest-rate-outlook.html,sadness,THE ... Outlook,nyt,2004,-1,1
563721,13183229,https://www.nytimes.com/2004/06/19/business/the-markets-stocks-bonds-share-prices-edge-higher-ending-week-of-mixed-results.html,neutral,THE ... Results,nyt,2004,0,1
563722,13184789,https://www.nytimes.com/2004/06/26/business/markets-stocks-bonds-shares-mixed-economic-growth-bit-disappointing.html,sadness,THE ... Disappointing,nyt,2004,-1,1
563723,13193785,https://www.nytimes.com/2004/08/06/business/the-markets-stocks-bonds-higher-oil-prices-send-share-prices-plummeting-again.html,sadness,THE ... Again,nyt,2004,-1,1
563724,13196102,https://www.nytimes.com/2004/08/17/business/the-markets-stocks-bonds-investors-show-faith-in-economy-pushing-markets-higher.html,neutral,THE ... Higher,nyt,2004,0,1
563725,13210011,https://www.nytimes.com/2004/10/20/business/worldbusiness/currencies-relief-over-oil-prices-lifts-yen-vs-dollar.html,joy,Currencies: ... dollar,nyt,2004,1,1
563726,13212277,https://www.nytimes.com/2004/10/27/business/worldbusiness/surging-oil-prices-lift-bps-quarterly-profit-43.html,joy,Surging ... 43%,nyt,2004,1,1
563755,13444655,https://www.nytimes.com/2005/08/27/business/shares-slip-as-investors-fear-oil-prices-will-slow-growth.html,fear,Shares ... Growth,nyt,2005,-1,1
563704,13030828,https://dealbook.nytimes.com/2006/04/27/chinese-oil-producer-sets-198-billion-stock-sale/,neutral,Chinese ... Sale,nyt,2006,0,1
563605,11983631,https://dealbook.nytimes.com/2008/01/07/credit-suisse-shares-fall-amid-write-down-fears/,fear,Credit ... Fears,nyt,2008,-1,1
563606,11984544,https://dealbook.nytimes.com/2008/01/10/fcc-backs-27-billion-verizon-sale-in-3-states/,surprise,F.C.C. ... States,nyt,2008,0,1
563607,11990935,https://dealbook.nytimes.com/2008/02/05/microsoft-eyes-debt-sale-to-finance-yahoo-bid/,neutral,Microsoft ... Bid,nyt,2008,0,1
563727,13223939,https://dealbook.nytimes.com/2010/01/11/3i-said-to-eye-1-billion-growth-capital-fund/,surprise,3i ... Fund,nyt,2010,0,1
563728,13224463,https://dealbook.nytimes.com/2010/01/12/shares-edge-higher-as-investors-await-earnings/,neutral,Shares ... Earnings,nyt,2010,0,1
563729,13225733,https://dealbook.nytimes.com/2010/01/15/jpmorgan-reports-33-billion-4th-quarter-profit/,sadness,JPMorgan ... Linger,nyt,2010,-1,1
563730,13250456,https://dealbook.nytimes.com/2010/04/13/greece-sells-1-6-billion-in-ice-breaking-debt-sale/,sadness,Greece ... Sale,nyt,2010,-1,1
563731,13250763,https://dealbook.nytimes.com/2010/04/14/a-modest-gain-as-investors-digest-earnings-reports/,neutral,A ... Reports,nyt,2010,0,1
563732,13252682,https://dealbook.nytimes.com/2010/04/20/goldman-posts-3-5-billion-1st-quarter-profit/,surprise,Goldman ... Profit,nyt,2010,0,1
563733,13253312,https://dealbook.nytimes.com/2010/04/22/credit-suisse-posts-net-profit-of-2-1-billion/,joy,Credit ... Billion,nyt,2010,1,1
563734,13253367,https://dealbook.nytimes.com/2010/04/22/blackstone-posts-360-million-1st-quarter-profit/,surprise,Blackstone ... Profit,nyt,2010,0,1
563735,13255505,https://dealbook.nytimes.com/2010/04/29/stocks-higher-as-earnings-lift-sentiment/,neutral,Stocks ... Sentiment,nyt,2010,0,1
563736,13256098,https://dealbook.nytimes.com/2010/05/01/berkshire-posts-3-6-billion-1st-quarter-profit/,surprise,Berkshire ... Profit,nyt,2010,0,1
563737,13257088,https://dealbook.nytimes.com/2010/05/05/fresh-off-deal-telenors-profit-drops-36-percent/,sadness,Fresh ... Profit,nyt,2010,-1,1
563738,13258012,https://dealbook.nytimes.com/2010/05/07/a-i-g-posts-1-5-billion-1st-quarter-profit/,surprise,A.I.G. ... Profit,nyt,2010,0,1
563739,13259784,https://dealbook.nytimes.com/2010/05/14/global-stocks-and-euro-fall-amid-growth-jitters/,fear,Global ... Jitters,nyt,2010,-1,1
563740,13274963,https://dealbook.nytimes.com/2010/07/07/abertis-8-8-billion-loan-prove-credit-markets-strong/,joy,Abertis ... Strong,nyt,2010,1,1
563741,13276842,https://dealbook.nytimes.com/2010/07/14/intels-earnings-and-singapores-economic-forecast-push-asian-stocks-higher/,neutral,Asian ... Singapore,nyt,2010,0,1
563742,13279926,https://dealbook.nytimes.com/2010/07/27/tomkins-board-backs-4-37-billion-bid/,neutral,Tomkins ... Bid,nyt,2010,0,1
563743,13279984,https://dealbook.nytimes.com/2010/07/27/deutsche-bank-posts-1-5-billion-profit/,joy,Deutsche ... Profit,nyt,2010,1,1
563744,13280040,https://dealbook.nytimes.com/2010/07/27/bp-shares-fall-as-asset-sale-plan-grows/,sadness,BP ... Grows,nyt,2010,-1,1
563745,13284343,https://dealbook.nytimes.com/2010/08/13/warner-chilcott-prices-750-million-debt-issue/,neutral,Warner ... Issue,nyt,2010,0,1
563746,13284409,https://dealbook.nytimes.com/2010/08/13/growth-of-euro-area-economy-beats-forecasts/,neutral,Growth ... Forecasts,nyt,2010,0,1
563747,13287234,https://dealbook.nytimes.com/2010/08/26/credit-agricole-quarterly-profit-rises-89-percent/,joy,Crédit ... Percent,nyt,2010,1,1
563748,13294656,https://dealbook.nytimes.com/2010/09/23/nasdaq-boosts-cost-forecast-sees-revenue-growth/,neutral,Nasdaq ... Growth,nyt,2010,0,1
563749,13300089,https://dealbook.nytimes.com/2010/10/11/e-u-microsoft-deal-barely-affects-browser-market/,neutral,Microsoft ... Market,nyt,2010,0,1
563750,13300726,https://dealbook.nytimes.com/2010/10/13/jpmorgan-3rd-quarter-earnings-rise-to-4-4-billion/,sadness,JPMorgan ... Fall,nyt,2010,-1,1
563751,13303353,https://dealbook.nytimes.com/2010/10/22/slow-markets-slow-bonuses/,neutral,Slow ... Bonuses,nyt,2010,0,1
563752,13307938,https://dealbook.nytimes.com/2010/11/05/hsbc-posts-higher-earnings-rbs-narrows-loss/,sadness,HSBC ... Loss,nyt,2010,-1,1
563753,13308365,https://dealbook.nytimes.com/2010/11/08/fortress-sees-third-quarter-profit-jump-37-percent/,joy,Fortress ... Quarter,nyt,2010,1,1
563754,13313240,https://dealbook.nytimes.com/2010/11/25/del-monte-nears-a-5-billion-sale-to-buyout-firms/,joy,Del ... Firms,nyt,2010,1,1
563705,13076888,https://dealbook.nytimes.com/2012/04/18/blackrock-earnings-per-share-rise-7-percent/,surprise,BlackRock’s ... 7%,nyt,2012,0,1
563706,13079080,https://www.nytimes.com/2012/04/27/business/global/royal-dutch-shell-earnings-rise-15-9-percent-on-new-projects-and-higher-oil-prices.html,sadness,Exxon ... Disappoint,nyt,2012,-1,1
563707,13080971,https://www.nytimes.com/2012/05/04/business/media/cablevisions-quarterly-net-income-drops-45-percent.html,surprise,In ... Plunges,nyt,2012,0,1
563708,13092755,https://www.nytimes.com/2012/06/14/business/economy/weak-economys-mixed-blessing-falling-commodity-prices.html,neutral,Economy’s ... Fall,nyt,2012,0,1
563702,12950071,https://dealbook.nytimes.com/2013/10/11/del-monte-foods-sells-consumer-products-division-for-1-68-billion/,neutral,Del ... Billion,nyt,2013,0,1
563703,12952917,https://dealbook.nytimes.com/2013/10/24/credit-suisse-profits-rise-but-results-fall-short-of-expectations/,neutral,Credit ... Shrink,nyt,2013,0,1
563631,12451977,https://www.nytimes.com/2014/05/29/business/banks-quarterly-earnings-fall-as-mortgage-revenue-declines.html,sadness,Banks’ ... Declines,nyt,2014,-1,1
563632,12466167,https://dealbook.nytimes.com/2014/07/29/indian-e-commerce-firm-flipkart-raises-eye-popping-1-billion/,joy,Indian ... Billion,nyt,2014,1,1
563633,12483909,https://dealbook.nytimes.com/2014/10/15/stocks-tumble-on-global-growth-worries/,fear,Steep ... Street,nyt,2014,-1,1
563662,12609293,https://www.nytimes.com/2016/04/29/business/economy/us-economy-gdp-q1-growth.html,neutral,The ... Surges,nyt,2016,0,1
563663,12614586,https://www.nytimes.com/2016/05/28/business/economy/us-economy-gdp-q1-growth-revision.html,sadness,U.S. ... Weak,nyt,2016,-1,1
563664,12639661,https://www.nytimes.com/2016/10/27/business/economy/unexpected-rise-in-home-sales-forecasts-stronger-gdp-growth.html,surprise,Rise ... Economists,nyt,2016,0,1
563700,12841345,https://www.nytimes.com/2017/04/17/business/dealbook/united-continental-netflix-earnings-markets-stocks-bonds-.html,sadness,Movers: ... Resigns,nyt,2017,-1,1
563701,12843058,https://www.nytimes.com/2017/04/27/business/dealbook/movers-earnings-stocks-amazon-google-alphabet-microsoft-ford-lloyds.html,neutral,Movers: ... Honeywell,nyt,2017,0,1
564585,17443715,https://abcnews.go.com/Business/wireStory/stocks-mixed-asia-fed-rate-decision-japanese-data-59902139,neutral,World ... decision,abcnews,2018,0,1
564586,17444314,https://abcnews.go.com/Business/wireStory/us-economy-grew-34-percent-rate-quarter-slightly-59953485,surprise,US ... estimate,abcnews,2018,0,1
565602,21090511,https://www.theatlantic.com/business/archive/2010/01/cautious-optimism-greets-fed-s-45-billion-earnings/347021/,joy,Cautious ... Earnings,theatlantic,2010,1,1
565603,21102066,https://www.theatlantic.com/business/archive/2010/05/credit-card-consumer-assistance-fed-vs-fdic/57245/,neutral,Credit ... FDIC,theatlantic,2010,0,1
565604,21110154,https://www.theatlantic.com/business/archive/2010/08/feds-36-billion-planned-cut-in-aigs-credit-signals-confidence/61906/,neutral,Fed's ... Confidence,theatlantic,2010,0,1
565605,21118522,https://www.theatlantic.com/business/archive/2010/11/solve-debt-and-hunger-crises-in-one-delicious-step/339579/,neutral,Solve ... Step,theatlantic,2010,0,1
565601,21085705,https://www.theatlantic.com/technology/archive/2012/11/mixed-signals-microsoft-surface-tablet-sales/321566/,neutral,Mixed ... Sales,theatlantic,2012,0,1
564208,16880384,https://www.buzzfeednews.com/article/donnad/microsoft-buys-skype-for-85-billion,neutral,Microsoft ... Billion,buzzfeed,2011,0,1
564201,16838745,https://www.buzzfeednews.com/article/matthewzeitlin/jpmorgan-earnings-and-revenue-down-due-to-industry-wide-head,neutral,"JPMorgan's ... Headwinds""",buzzfeed,2014,0,1
564202,16843176,https://www.buzzfeednews.com/article/matthewzeitlin/low-oil-prices-a-660-billion-economic-stimulus-package,surprise,Low ... Package,buzzfeed,2014,0,1
564199,16827861,https://www.buzzfeednews.com/article/carolineodonovan/google-eyes-home-services-market,neutral,Google ... Plumber,buzzfeed,2015,0,1
564200,16833729,https://www.buzzfeednews.com/article/matthewzeitlin/sofis-billion-dollar-funding-round,surprise,SoFi's ... Ever,buzzfeed,2015,0,1
564203,16845321,https://www.buzzfeednews.com/article/matthewzeitlin/global-stocks-slide-after-chinese-stocks-fall,sadness,Global ... Fall,buzzfeed,2016,-1,1
564204,16845554,https://www.buzzfeednews.com/article/carolineodonovan/uber-says-rate-cuts-wont-hurt-driver-earnings,neutral,Uber ... Cities,buzzfeed,2016,0,1
564205,16856473,https://www.buzzfeednews.com/article/coralewis/maine-governor-halts-minimum-wage-hike,neutral,Voters ... Hold,buzzfeed,2016,0,1
564206,16861540,https://www.buzzfeednews.com/article/matthewzeitlin/qatar-airways-wants-a-billion-dollar-stake-in-american,neutral,Qatar ... Airlines,buzzfeed,2017,0,1
564207,16864490,https://www.buzzfeednews.com/article/salvadorhernandez/retailers-are-pulling-bump-stocks,neutral,Retailers ... Shelves,buzzfeed,2017,0,1
564193,16815985,https://www.buzzfeednews.com/article/leticiamiranda/amazon-earnings-31-percent-growth,anger,People ... Profits,buzzfeed,2018,-1,1
564194,16816812,https://www.buzzfeednews.com/article/carolineodonovan/uber-driver-earnings-research-mit-dara-khosrowshahi,neutral,"No, ... Hour",buzzfeed,2018,0,1
564195,16820771,https://www.buzzfeednews.com/article/elaminabdelmahmoud/morning-update-imagine-losing-110-billion-in-one-phone-call,surprise,Morning ... Call,buzzfeed,2018,0,1
564196,16823039,https://www.buzzfeednews.com/article/juliareinstein/mega-millions-winning-numbers-billion-dollar-jackpot-winner,surprise,There ... Billion,buzzfeed,2018,0,1
564197,16823119,https://www.buzzfeednews.com/article/amberjamieson/mega-millions-winning-numbers-billion-dollar-jackpot-winner,surprise,Someone ... Jackpot,buzzfeed,2018,0,1
564198,16824369,https://www.buzzfeednews.com/article/elaminabdelmahmoud/morning-update-good-morning-dear-void,neutral,Morning ... Void,buzzfeed,2018,0,1
1434,874338,https://www.cbsnews.com/news/us-stocks-to-open-mixed-fed-rate-decision-ahead/,neutral,U.S. ... Ahead,cbs,2007,0,1
