,Unnamed: 0,Unnamed: 0.1,url,emotion,headline,source,yr,sentiment,rel,time
124,563654,12561436,https://www.nytimes.com/2000/09/19/business/the-markets-stocks-bonds-earnings-and-oil-worries-send-share-prices-lower.html,sadness,THE ... Lower,nyt,2000,-1,1,
125,563655,12563160,https://www.nytimes.com/2000/09/26/business/the-markets-stocks-bonds-shares-fall-as-investors-worry-about-earnings-reports.html,fear,THE ... Reports,nyt,2000,-1,1,
126,563656,12565606,https://www.nytimes.com/2000/10/06/business/the-markets-stocks-bonds-share-prices-slide-on-concern-over-corporate-earnings.html,fear,THE ... Earnings,nyt,2000,-1,1,
127,563657,12565919,https://www.nytimes.com/2000/10/07/business/the-markets-stocks-bonds-financial-and-technology-stocks-send-markets-lower.html,sadness,THE ... Lower,nyt,2000,-1,1,
128,563658,12571948,https://www.nytimes.com/2000/11/02/business/markets-stocks-bonds-shares-pull-back-investors-cash-volatility-ebbs.html,neutral,THE ... Ebbs,nyt,2000,0,1,
129,563659,12572184,https://www.nytimes.com/2000/11/03/business/markets-stocks-bonds-market-search-direction-settles-for-mixed-results.html,neutral,THE ... Results,nyt,2000,0,1,
130,563660,12577195,https://www.nytimes.com/2000/11/23/business/the-markets-stocks-bonds-shares-fall-on-fears-that-technology-growth-may-slow.html,fear,THE ... Slow,nyt,2000,-1,1,
131,563661,12585272,https://www.nytimes.com/2000/12/28/business/the-markets-stocks-bonds-share-prices-move-higher-on-hopes-of-easing-by-the-fed.html,neutral,THE ... Fed,nyt,2000,0,1,
132,563608,12265832,https://www.nytimes.com/2001/01/20/business/the-markets-stocks-bonds-dow-falls-but-microsoft-lifts-tech-shares.html,sadness,THE ... Shares,nyt,2001,-1,1,
133,563609,12268098,https://www.nytimes.com/2001/01/30/business/markets-stocks-bonds-shares-rise-investors-anticipate-effects-rate-cut.html,fear,THE ... Cut,nyt,2001,-1,1,
134,563610,12274849,https://www.nytimes.com/2001/03/01/business/markets-stocks-stocks-fall-after-greenspan-s-comments-dash-hopes-for-rate-cut.html,neutral,THE ... Cut,nyt,2001,0,1,
135,563611,12276833,https://www.nytimes.com/2001/03/10/business/markets-stocks-bonds-intel-warning-jobs-report-help-send-stocks-sharply-lower.html,fear,THE ... Lower,nyt,2001,-1,1,
136,563612,12279080,https://www.nytimes.com/2001/03/21/business/the-markets-stocks-bonds-shares-fall-hard-as-fed-rate-cut-disappoints-investors.html,sadness,THE ... Investors,nyt,2001,-1,1,
137,563613,12280972,https://www.nytimes.com/2001/03/29/business/markets-stocks-bonds-investors-jolted-stocks-tumble-sharply-after-3-days-gains.html,sadness,THE ... Gains,nyt,2001,-1,1,
138,563614,12283762,https://www.nytimes.com/2001/04/10/business/markets-stocks-bonds-shares-rise-slightly-investors-await-earnings-reports.html,neutral,THE ... Reports,nyt,2001,0,1,
139,563615,12283980,https://www.nytimes.com/2001/04/11/business/markets-stocks-bonds-stocks-register-steep-gains-but-wall-street-still-wary.html,fear,THE ... Wary,nyt,2001,-1,1,
140,563616,12285217,https://www.nytimes.com/2001/04/17/business/markets-bonds-bond-sell-off-continues-investors-reel-expectations-fed-cut.html,neutral,THE ... Cut,nyt,2001,0,1,
141,563617,12288563,https://www.nytimes.com/2001/05/02/business/the-markets-stocks-bonds-shares-rise-again-amid-optimism-for-earnings-growth.html,neutral,THE ... Growth,nyt,2001,0,1,
142,563618,12291940,https://www.nytimes.com/2001/05/15/business/markets-stocks-bonds-gauges-are-mixed-investors-await-fed-move-rates.html,neutral,THE ... Rates,nyt,2001,0,1,
143,563619,12292500,https://www.nytimes.com/2001/05/17/business/markets-stocks-bonds-stock-indexes-rise-sharply-perhaps-tame-consumer-prices.html,neutral,THE ... Prices,nyt,2001,0,1,
144,563620,12293849,https://www.nytimes.com/2001/05/23/business/the-markets-stocks-bonds-nasdaq-edges-higher-while-blue-chips-drop-slightly.html,neutral,THE ... Slightly,nyt,2001,0,1,
145,563621,12294593,https://www.nytimes.com/2001/05/26/business/markets-stocks-bonds-stocks-are-dragged-lower-sluggish-reports-economy.html,fear,THE ... Economy,nyt,2001,-1,1,
146,563622,12299412,https://www.nytimes.com/2001/06/16/business/the-markets-stocks-bonds-shares-fall-on-slow-growth-in-phone-equipment-sales.html,neutral,THE ... Sales,nyt,2001,0,1,
147,563623,12302573,https://www.nytimes.com/2001/06/29/business/the-markets-stocks-bonds-markets-rally-on-hopes-for-higher-corporate-earnings.html,joy,THE ... Earnings,nyt,2001,1,1,
148,563624,12304121,https://www.nytimes.com/2001/07/06/business/the-markets-stocks-bonds-shares-decline-on-bleak-corporate-earnings-forecasts.html,sadness,THE ... Forecasts,nyt,2001,-1,1,
149,563625,12313539,https://www.nytimes.com/2001/08/15/business/the-markets-stocks-bonds-shares-fall-a-bit-despite-home-depot-s-strong-earnings.html,sadness,THE ... Earnings,nyt,2001,-1,1,
150,563626,12323101,https://www.nytimes.com/2001/09/25/business/the-markets-stocks-bonds-oil-and-gas-prices-tumble-but-stocks-soar-worldwide.html,sadness,THE ... Worldwide,nyt,2001,-1,1,
151,563627,12325621,https://www.nytimes.com/2001/10/06/business/markets-stocks-bonds-shares-advance-prospect-60-billion-tax-cuts.html,neutral,THE ... Cuts,nyt,2001,0,1,
152,563628,12330098,https://www.nytimes.com/2001/10/23/business/the-markets-stocks-bonds-shares-rise-despite-poor-earnings-and-economic-figures.html,neutral,THE ... Figures,nyt,2001,0,1,
153,563629,12335895,https://www.nytimes.com/2001/11/13/business/markets-stocks-bonds-stocks-fall-then-rise-fears-terrorism-crash-s-cause-abate.html,fear,THE ... Abate,nyt,2001,-1,1,
154,563630,12342270,https://www.nytimes.com/2001/12/08/business/markets-stocks-bonds-share-prices-drop-investors-lock-profits-rally.html,fear,THE ... Rally,nyt,2001,-1,1,
155,563665,12674182,https://www.nytimes.com/2002/04/12/business/markets-stocks-bonds-shares-drop-sharply-general-electric-s-profit-decline.html,sadness,THE ... Decline,nyt,2002,-1,1,
156,563666,12682853,https://www.nytimes.com/2002/05/17/business/markets-stocks-bonds-shares-increase-only-slightly-investors-buy-selectively.html,neutral,THE ... Selectively,nyt,2002,0,1,
157,563667,12684034,https://www.nytimes.com/2002/05/22/business/markets-stocks-bonds-shares-fall-2nd-day-home-depot-outlook-factor.html,surprise,THE ... Factor,nyt,2002,0,1,
158,563668,12697452,https://www.nytimes.com/2002/07/17/business/markets-stocks-bonds-shares-fall-investors-ignore-greenspan-s-assurances-economy.html,sadness,THE ... Economy,nyt,2002,-1,1,
159,563669,12702267,https://www.nytimes.com/2002/08/07/business/markets-stocks-bonds-investors-capitalize-bargains-give-sagging-markets-lift.html,neutral,THE ... Lift,nyt,2002,0,1,
160,563670,12702860,https://www.nytimes.com/2002/08/09/business/markets-stocks-bonds-shares-get-lift-brazil-bailout-rise-for-3rd-day.html,neutral,THE ... Day,nyt,2002,0,1,
161,563671,12707236,https://www.nytimes.com/2002/08/28/business/markets-stocks-bonds-shares-fall-report-drop-consumer-confidence.html,neutral,THE ... Confidence,nyt,2002,0,1,
162,563672,12717102,https://www.nytimes.com/2002/10/08/business/markets-stocks-bonds-profit-warning-sears-pushes-shares-down-sharply.html,sadness,THE ... Sharply,nyt,2002,-1,1,
163,563673,12719718,https://www.nytimes.com/2002/10/18/business/microsoft-reports-strong-revenue-and-net-income-even-though-the-economy-was-weak.html,neutral,Microsoft ... Weak,nyt,2002,0,1,
164,563674,12727248,https://www.nytimes.com/2002/11/15/business/the-markets-stocks-bonds-shares-rally-broadly-led-by-retail-sales-and-earnings.html,neutral,THE ... Earnings,nyt,2002,0,1,
165,563675,12732483,https://www.nytimes.com/2002/12/06/business/markets-stocks-bonds-shares-fall-worries-about-airline-retailers-sales.html,fear,THE ... Sales,nyt,2002,-1,1,
166,563676,12735668,https://www.nytimes.com/2002/12/18/business/markets-stocks-bonds-shares-slip-investors-take-profits-recent-rallies.html,neutral,THE ... Rallies,nyt,2002,0,1,
167,563677,12741073,https://www.nytimes.com/2003/01/11/business/the-markets-stocks-bonds-despite-jobs-report-tech-shares-move-slightly-higher.html,neutral,THE ... Higher,nyt,2003,0,1,
168,563678,12741936,https://www.nytimes.com/2003/01/14/business/the-markets-stocks-bonds-shares-close-flat-as-investors-await-earnings-reports.html,sadness,THE ... Reports,nyt,2003,-1,1,
169,563679,12742042,https://www.nytimes.com/2003/01/15/business/the-markets-stocks-bonds-alcatel-results-lift-stocks-of-telecom-equipment-makers.html,neutral,THE ... Makers,nyt,2003,0,1,
170,563680,12742571,https://www.nytimes.com/2003/01/17/business/the-markets-stocks-bonds-mixed-results-on-earnings-leave-investors-reticent.html,neutral,THE ... Reticent,nyt,2003,0,1,
171,563681,12746113,https://www.nytimes.com/2003/01/31/business/markets-stocks-bonds-shares-off-sharply-investors-add-weak-economic-data-mix.html,fear,THE ... Worries,nyt,2003,-1,1,
172,563682,12764254,https://www.nytimes.com/2003/04/11/business/markets-stocks-bonds-shares-rise-bit-investors-attention-shifts-profits.html,neutral,THE ... Profits,nyt,2003,0,1,
173,563683,12767266,https://www.nytimes.com/2003/04/23/business/the-markets-stocks-bonds-shares-move-higher-on-earnings-vigor.html,neutral,THE ... Vigor,nyt,2003,0,1,
174,563684,12767520,https://www.nytimes.com/2003/04/24/business/markets-stocks-bonds-positive-earnings-outlooks-results-give-shares-lift.html,joy,THE ... Lift,nyt,2003,1,1,
175,563685,12767797,https://www.nytimes.com/2003/04/25/business/the-markets-stocks-bonds-shares-slump-as-some-companies-issue-weak-forecasts.html,neutral,THE ... Forecasts,nyt,2003,0,1,
176,563686,12770529,https://www.nytimes.com/2003/05/07/business/the-markets-stocks-bonds-dollar-drops-and-treasuries-gain-after-fed-statement.html,neutral,THE ... Statement,nyt,2003,0,1,
177,563687,12770716,https://www.nytimes.com/2003/05/07/business/credit-suisse-posts-increase-in-net-income-on-cost-cuts.html,neutral,Credit ... Cuts,nyt,2003,0,1,
178,563688,12787954,https://www.nytimes.com/2003/07/22/business/markets-stocks-bonds-savage-sell-off-bonds-treasury-yield-continues-rise.html,neutral,THE ... Rise,nyt,2003,0,1,
179,563689,12798884,https://www.nytimes.com/2003/09/11/business/markets-stocks-bonds-shares-fall-sharply-after-tape-bin-laden-broadcast.html,neutral,THE ... Broadcast,nyt,2003,0,1,
180,563690,12799296,https://www.nytimes.com/2003/09/13/business/the-markets-stocks-bonds-late-buying-lifts-shares-despite-weak-retail-sales-data.html,neutral,THE ... Data,nyt,2003,0,1,
181,563691,12799936,https://www.nytimes.com/2003/09/16/business/markets-stocks-bonds-shares-drop-mixed-reports-raise-doubts-economy.html,neutral,THE ... Economy,nyt,2003,0,1,
182,563692,12801717,https://www.nytimes.com/2003/09/23/business/markets-stocks-bonds-shares-drop-response-dollar-s-decline-against-yen.html,sadness,THE ... Yen,nyt,2003,-1,1,
183,563693,12802619,https://www.nytimes.com/2003/09/27/business/the-markets-stocks-bonds-shares-fall-broadly-as-investors-await-earnings-reports.html,sadness,THE ... Reports,nyt,2003,-1,1,
184,563694,12804965,https://www.nytimes.com/2003/10/07/business/markets-stocks-bonds-shares-rise-hopes-for-week-strong-profit-reports.html,neutral,THE ... Reports,nyt,2003,0,1,
185,563695,12805744,https://www.nytimes.com/2003/10/10/business/the-markets-stocks-bonds-shares-push-higher-on-jobs-data-and-earnings.html,neutral,THE ... Earnings,nyt,2003,0,1,
186,563696,12807332,https://www.nytimes.com/2003/10/17/business/the-markets-stocks-bonds-share-prices-end-mixed-weighed-down-by-ibm.html,neutral,THE ... I.B.M.,nyt,2003,0,1,
187,563697,12808600,https://www.nytimes.com/2003/10/23/business/the-markets-stocks-bonds-shares-slump-as-earnings-reports-provoke-wide-sell-offs.html,sadness,THE ... Sell-Offs,nyt,2003,-1,1,
188,563698,12818960,https://www.nytimes.com/2003/12/06/business/markets-stocks-bonds-shares-slide-after-job-report-falls-short-expectations.html,surprise,THE ... Expectations,nyt,2003,0,1,
189,563699,12823278,https://www.nytimes.com/2003/12/24/business/markets-stocks-bonds-more-evidence-economic-growth-sends-shares-higher.html,neutral,THE ... Higher,nyt,2003,0,1,
190,563709,13147829,https://www.nytimes.com/2004/01/13/business/markets-stocks-bonds-shares-rise-investors-anticipate-strong-profit-reports.html,joy,THE ... Reports,nyt,2004,1,1,
191,563710,13148104,https://www.nytimes.com/2004/01/14/business/the-markets-stocks-bonds-corporate-earnings-jitters-send-shares-modestly-lower.html,sadness,THE ... Lower,nyt,2004,-1,1,
192,563711,13148739,https://www.nytimes.com/2004/01/17/business/markets-stocks-bonds-solid-4th-quarter-technology-results-push-shares-higher.html,neutral,THE ... Higher,nyt,2004,0,1,
193,563712,13150374,https://www.nytimes.com/2004/01/24/business/markets-stocks-bonds-shares-finish-mixed-investors-await-earnings-reports.html,neutral,THE ... Reports,nyt,2004,0,1,
194,563713,13158475,https://www.nytimes.com/2004/02/28/business/the-markets-stocks-bonds-shares-sluggish-as-investors-digest-mixed-economic-data.html,disgust,THE ... Data,nyt,2004,-1,1,
195,563714,13159527,https://www.nytimes.com/2004/03/03/business/markets-stocks-bonds-shares-fall-fear-prices-already-reflect-profit-outlook.html,fear,THE ... Outlook,nyt,2004,-1,1,
196,563715,13170377,https://www.nytimes.com/2004/04/22/business/markets-stocks-bonds-higher-earnings-ease-fears-increase-interest-rates.html,fear,THE ... Rates,nyt,2004,-1,1,
197,563716,13170638,https://www.nytimes.com/2004/04/23/business/the-markets-stocks-bonds-share-prices-rise-on-higher-forecasts-for-2004-earnings.html,neutral,THE ... Earnings,nyt,2004,0,1,
198,563717,13174831,https://www.nytimes.com/2004/05/12/business/the-markets-stocks-bonds-stocks-higher-as-faith-in-economy-trumps-fear-of-rates.html,fear,THE ... Rates,nyt,2004,-1,1,
199,563718,13177933,https://www.nytimes.com/2004/05/26/business/markets-stocks-bonds-investors-focus-profits-economy-shares-rise.html,neutral,THE ... Rise,nyt,2004,0,1,
200,563719,13179994,https://www.nytimes.com/2004/06/05/business/markets-stocks-bonds-jobs-report-strong-sales-intel-lift-share-prices.html,neutral,THE ... Prices,nyt,2004,0,1,
201,563720,13181312,https://www.nytimes.com/2004/06/10/business/markets-stocks-bonds-shares-fall-investors-reconsider-interest-rate-outlook.html,sadness,THE ... Outlook,nyt,2004,-1,1,
202,563721,13183229,https://www.nytimes.com/2004/06/19/business/the-markets-stocks-bonds-share-prices-edge-higher-ending-week-of-mixed-results.html,neutral,THE ... Results,nyt,2004,0,1,
203,563722,13184789,https://www.nytimes.com/2004/06/26/business/markets-stocks-bonds-shares-mixed-economic-growth-bit-disappointing.html,sadness,THE ... Disappointing,nyt,2004,-1,1,
204,563723,13193785,https://www.nytimes.com/2004/08/06/business/the-markets-stocks-bonds-higher-oil-prices-send-share-prices-plummeting-again.html,sadness,THE ... Again,nyt,2004,-1,1,
205,563724,13196102,https://www.nytimes.com/2004/08/17/business/the-markets-stocks-bonds-investors-show-faith-in-economy-pushing-markets-higher.html,neutral,THE ... Higher,nyt,2004,0,1,
206,563725,13210011,https://www.nytimes.com/2004/10/20/business/worldbusiness/currencies-relief-over-oil-prices-lifts-yen-vs-dollar.html,joy,Currencies: ... dollar,nyt,2004,1,1,
207,563726,13212277,https://www.nytimes.com/2004/10/27/business/worldbusiness/surging-oil-prices-lift-bps-quarterly-profit-43.html,joy,Surging ... 43%,nyt,2004,1,1,
208,563755,13444655,https://www.nytimes.com/2005/08/27/business/shares-slip-as-investors-fear-oil-prices-will-slow-growth.html,fear,Shares ... Growth,nyt,2005,-1,1,
209,563704,13030828,https://dealbook.nytimes.com/2006/04/27/chinese-oil-producer-sets-198-billion-stock-sale/,neutral,Chinese ... Sale,nyt,2006,0,1,"[{'title': 'April 27, 2006 7:30 am'}]"
210,563605,11983631,https://dealbook.nytimes.com/2008/01/07/credit-suisse-shares-fall-amid-write-down-fears/,fear,Credit ... Fears,nyt,2008,-1,1,"[{'title': 'January 7, 2008 7:57 am'}]"
211,563606,11984544,https://dealbook.nytimes.com/2008/01/10/fcc-backs-27-billion-verizon-sale-in-3-states/,surprise,F.C.C. ... States,nyt,2008,0,1,"[{'title': 'January 10, 2008 6:56 am'}]"
212,563607,11990935,https://dealbook.nytimes.com/2008/02/05/microsoft-eyes-debt-sale-to-finance-yahoo-bid/,neutral,Microsoft ... Bid,nyt,2008,0,1,"[{'title': 'February 5, 2008 7:43 am'}]"
213,563727,13223939,https://dealbook.nytimes.com/2010/01/11/3i-said-to-eye-1-billion-growth-capital-fund/,surprise,3i ... Fund,nyt,2010,0,1,"[{'title': 'January 11, 2010 5:19 am'}]"
214,563728,13224463,https://dealbook.nytimes.com/2010/01/12/shares-edge-higher-as-investors-await-earnings/,neutral,Shares ... Earnings,nyt,2010,0,1,"[{'title': 'January 12, 2010 3:44 am'}]"
215,563729,13225733,https://dealbook.nytimes.com/2010/01/15/jpmorgan-reports-33-billion-4th-quarter-profit/,sadness,JPMorgan ... Linger,nyt,2010,-1,1,"[{'title': 'January 15, 2010 7:16 am'}]"
216,563730,13250456,https://dealbook.nytimes.com/2010/04/13/greece-sells-1-6-billion-in-ice-breaking-debt-sale/,sadness,Greece ... Sale,nyt,2010,-1,1,"[{'title': 'April 13, 2010 4:36 am'}]"
217,563731,13250763,https://dealbook.nytimes.com/2010/04/14/a-modest-gain-as-investors-digest-earnings-reports/,neutral,A ... Reports,nyt,2010,0,1,"[{'title': 'April 14, 2010 5:33 am'}]"
218,563732,13252682,https://dealbook.nytimes.com/2010/04/20/goldman-posts-3-5-billion-1st-quarter-profit/,surprise,Goldman ... Profit,nyt,2010,0,1,"[{'title': 'April 20, 2010 7:10 am'}]"
219,563733,13253312,https://dealbook.nytimes.com/2010/04/22/credit-suisse-posts-net-profit-of-2-1-billion/,joy,Credit ... Billion,nyt,2010,1,1,"[{'title': 'April 22, 2010 4:04 am'}]"
220,563734,13253367,https://dealbook.nytimes.com/2010/04/22/blackstone-posts-360-million-1st-quarter-profit/,surprise,Blackstone ... Profit,nyt,2010,0,1,"[{'title': 'April 22, 2010 9:15 am'}]"
221,563735,13255505,https://dealbook.nytimes.com/2010/04/29/stocks-higher-as-earnings-lift-sentiment/,neutral,Stocks ... Sentiment,nyt,2010,0,1,"[{'title': 'April 29, 2010 3:03 am'}]"
222,563736,13256098,https://dealbook.nytimes.com/2010/05/01/berkshire-posts-3-6-billion-1st-quarter-profit/,surprise,Berkshire ... Profit,nyt,2010,0,1,"[{'title': 'May 1, 2010 12:43 pm'}]"
223,563737,13257088,https://dealbook.nytimes.com/2010/05/05/fresh-off-deal-telenors-profit-drops-36-percent/,sadness,Fresh ... Profit,nyt,2010,-1,1,"[{'title': 'May 5, 2010 8:54 am'}]"
224,563738,13258012,https://dealbook.nytimes.com/2010/05/07/a-i-g-posts-1-5-billion-1st-quarter-profit/,surprise,A.I.G. ... Profit,nyt,2010,0,1,"[{'title': 'May 7, 2010 7:53 am'}]"
225,563739,13259784,https://dealbook.nytimes.com/2010/05/14/global-stocks-and-euro-fall-amid-growth-jitters/,fear,Global ... Jitters,nyt,2010,-1,1,"[{'title': 'May 14, 2010 5:41 am'}]"
226,563740,13274963,https://dealbook.nytimes.com/2010/07/07/abertis-8-8-billion-loan-prove-credit-markets-strong/,joy,Abertis ... Strong,nyt,2010,1,1,"[{'title': 'July 7, 2010 2:25 am'}]"
227,563741,13276842,https://dealbook.nytimes.com/2010/07/14/intels-earnings-and-singapores-economic-forecast-push-asian-stocks-higher/,neutral,Asian ... Singapore,nyt,2010,0,1,"[{'title': 'July 14, 2010 1:49 am'}]"
228,563742,13279926,https://dealbook.nytimes.com/2010/07/27/tomkins-board-backs-4-37-billion-bid/,neutral,Tomkins ... Bid,nyt,2010,0,1,"[{'title': 'July 27, 2010 5:34 am'}]"
229,563743,13279984,https://dealbook.nytimes.com/2010/07/27/deutsche-bank-posts-1-5-billion-profit/,joy,Deutsche ... Profit,nyt,2010,1,1,"[{'title': 'July 27, 2010 2:26 am'}]"
230,563744,13280040,https://dealbook.nytimes.com/2010/07/27/bp-shares-fall-as-asset-sale-plan-grows/,sadness,BP ... Grows,nyt,2010,-1,1,"[{'title': 'July 27, 2010 10:42 am'}]"
231,563745,13284343,https://dealbook.nytimes.com/2010/08/13/warner-chilcott-prices-750-million-debt-issue/,neutral,Warner ... Issue,nyt,2010,0,1,"[{'title': 'August 13, 2010 4:49 am'}]"
232,563746,13284409,https://dealbook.nytimes.com/2010/08/13/growth-of-euro-area-economy-beats-forecasts/,neutral,Growth ... Forecasts,nyt,2010,0,1,"[{'title': 'August 13, 2010 6:54 am'}]"
233,563747,13287234,https://dealbook.nytimes.com/2010/08/26/credit-agricole-quarterly-profit-rises-89-percent/,joy,Crédit ... Percent,nyt,2010,1,1,"[{'title': 'August 26, 2010 6:09 am'}]"
