,Unnamed: 0,emotion,headline,url
2430,11535,neutral,Lindsay ... (PHOTOS),https://www.huffpost.com/entry/lindsay-lohan-woody-allen_n_1490085
2440,9251,sadness,Chelsea ... Wishes,https://www.huffpost.com/entry/chelsea-clinton-sarah-pal_b_568933
2450,16932,neutral,NY-Sen: ... 10/28),https://www.huffpost.com/entry/nysen-59-schumer-d-35-tow_n_775889
2460,11458,neutral,Jon ... (VIDEO),https://www.huffpost.com/entry/jon-stewart-debunks-ben-stein-defense-dominique-strauss-kahn_n_864604
2470,6004,neutral,The ... Start,https://www.huffpost.com/entry/the-adult-conversation-ab_b_836709
2480,30045,neutral,Gift ... (PHOTOS),https://www.huffpost.com/entry/gift-guide-some-notes-on-napkins_n_1161251
2490,23440,joy,Steve ... Book,https://www.huffpost.com/entry/steve-jobs-movie-sony-acquires-walter-isaacson-book_n_1001015
2500,85215,neutral,Hayes ... 69-60,https://www.usatoday.com/story/sports/ncaab/2019/12/11/hayes-carries-merrimack-over-army-69-60/40803931/
2510,76130,sadness,Brother ... train,https://www.usatoday.com/story/sports/ncaab/2019/11/10/brother-of-michigan-state-star-dies-after-being-hit-by-train/40581293/
2520,23640,sadness,Opinion: ... coming,https://www.usatoday.com/story/sports/nfl/2019/04/02/aaf-alliance-american-football-demise-should-be-ashamed/3345702002/
2530,73668,anger,Udinese ... games,https://www.usatoday.com/story/sports/soccer/2019/11/01/udinese-fires-igor-tudor-after-conceding-11-goals-in-2-games/40526665/
2540,76526,neutral,Want ... say,https://www.usatoday.com/story/tech/2019/11/11/less-time-facebook-can-lead-better-grades-researchers-say/2564778001/
2550,60119,neutral,Colorado ... Galaxy,https://www.usatoday.com/story/sports/mls/2019/09/11/colorado-rapids-secure-2-1-win-over-la-galaxy/40115997/
2560,78128,neutral,"Flowers, ... 86-79",https://www.usatoday.com/story/sports/ncaab/2019/11/16/flowers-mitchell-carry-hartford-past-gordon-college-86-79/40631369/
2570,31065,neutral,Big ... win,https://www.usatoday.com/story/sports/boxing/2019/05/03/big-contract-in-hand-canelo-alvarez-looks-for-a-big-win/39441793/
2580,12801,neutral,Miller ... win,https://www.usatoday.com/story/sports/nhl/2019/02/19/miller-leads-lightning-past-flyers-for-seventh-straight-win/39084331/
2590,33188,neutral,Hiring ... read,https://www.usatoday.com/story/money/careers/resumes-cover-letters/2018/04/19/hiring-practices-change-how-write-resume-hr-robots/522804002/
2600,71960,neutral,Duncan ... State,https://www.usatoday.com/story/sports/ncaaf/2018/09/22/duncan-leads-western-kentuckys-28-20-comeback-at-ball-state/37904953/
2610,64284,sadness,"Fillmyer, ... 7-1",https://www.usatoday.com/story/sports/mlb/2018/08/25/fillmyer-royals-send-indians-to-4th-straight-loss-7-1/37610625/
2620,21702,joy,Georgia ... transfer,https://www.usatoday.com/story/sports/ncaab/2018/03/08/georgia-techs-justin-moore-announces-plans-to-transfer/32751651/
2630,4004,joy,Memphis ... OT,https://www.usatoday.com/story/sports/ncaab/2018/01/13/memphis-grabs-1st-road-win-beats-temple-75-72-in-ot/109427944/
2640,88097,fear,Multiple ... says,https://www.usatoday.com/story/news/nation/2018/11/15/ntsb-recommendations-columbia-gas-massachusetts-explosions-pipelines-nisource/2015618002/
2650,3377,neutral,Cindy ... later,https://www.usatoday.com/story/life/tv/2018/01/11/cindy-crawford-recreates-iconic-super-bowl-ad-26-years-later/1023577001/
2660,86668,surprise,No. ... 73-53,https://www.usatoday.com/story/sports/ncaaw/2018/11/11/no-20-texas-am-women-beat-jacksonville-73-53/38481343/
2670,31108,neutral,"Pliskova, ... semifinals",https://www.usatoday.com/story/sports/tennis/2018/04/11/pliskova-kvitova-to-lead-czechs-in-fed-cup-semifinals/33732399/
2680,66509,sadness,U2 ... voice,https://www.usatoday.com/story/life/music/2018/09/02/u-2-cancels-berlin-show-after-bono-loses-voice/1180316002/
2690,79571,sadness,Phillies ... Nationals,https://www.usatoday.com/story/sports/mlb/2015/09/15/phillies-cant-touch-strasburg-lose-4-0-to-nationals/72353638/
2700,62732,neutral,Bills ... him,https://www.usatoday.com/story/sports/nfl/2015/07/21/bills-cut-offensive-tackle-hunter-3-weeks-after-signing-him/30487021/
2710,98964,surprise,Whoa! ... speech,https://www.usatoday.com/story/life/entertainthis/2015/11/11/whoa-hobbit-horse-tramples-over-thranduils-elf-speech/75597104/
2720,34405,surprise,Gay ... profound,https://www.usatoday.com/story/news/nation/2015/04/14/gay-marriage-court-briefs-wacky-profound/25762729/
2730,49821,neutral,GM ... pitching,https://www.usatoday.com/story/sports/mlb/2015/06/05/gm-says-blue-jays-will-look-to-add-pitching/28569391/
2740,37236,joy,Possible ... draw,https://www.usatoday.com/story/sports/soccer/2015/04/23/possible-reunions-add-interest-to-champions-league-draw/26227639/
2750,6195,joy,"Algeria, ... openers",https://www.usatoday.com/story/sports/soccer/2015/01/19/algeria-senegal-win-african-cup-of-nations-openers/22021519/
2760,114815,joy,Fletcher ... Newcastle,https://www.usatoday.com/story/sports/soccer/2015/12/28/fletcher-heads-west-brom-to-victory-against-newcastle/77972330/
2770,100196,fear,Syria ... attacks,https://www.usatoday.com/story/news/world/2015/11/14/syria-talks-begin-vienna-under-pall-paris-attacks/75774504/
2780,60112,surprise,Milan ... Kings,https://www.usatoday.com/story/sports/nhl/2015/07/11/milan-lucic-was-surprised-thrilled-to-land-with-la-kings/30032849/
2790,78440,fear,Troubled ... Raiders,https://www.usatoday.com/story/sports/nfl/raiders/2015/09/11/aldon-smith-one-year-contract-oakland-san-francisco-49ers-dui-suspension/72069902/
2800,89690,anger,Heat ... elections,https://www.usatoday.com/story/news/world/2014/10/23/ukraine-parliamentary-elections/17762053/
2810,107134,neutral,NFL ... board,https://www.usatoday.com/story/sports/nfl/2014/12/12/mvp-tracker-aaron-rodgers-tom-brady-jj-watt/20340809/
2820,80569,sadness,White ... playoffs,https://www.usatoday.com/story/sports/mlb/2014/09/26/white-sox-lose-6-3-as-royals-close-in-on-playoffs/16249895/
2830,20689,neutral,UNC's ... yet,https://www.usatoday.com/story/sports/ncaaw/2014/03/22/uncs-hatchell-not-ready-to-return-to-bench-yet/6738927/
2840,52396,sadness,CC ... Yankees,https://www.usatoday.com/story/sports/mlb/yankees/2014/07/03/wheeler-debuts-for-yankees-sabathia-has-setback/12194597/
2850,27893,neutral,AOL ... content,https://www.usatoday.com/story/life/2014/04/15/aol-launches-new-video-centric-homepage/7726407/
2860,67464,disgust,Nicki ... video,https://www.usatoday.com/story/life/music/2014/08/20/nicki-minaj-releases-anaconda-video/14330219/
2870,13487,neutral,Roundup: ... Coyotes,https://www.usatoday.com/story/sports/nhl/scores/2014/03/01/colorado-avalanche-phoenix-coyotes-nhl-roundup/5920269/
2880,75639,sadness,Mistakes ... Virginia,https://www.usatoday.com/story/sports/ncaaf/2014/09/13/mistakes-doom-cardinals-in-loss-at-virginia/15598669/
2890,71423,fear,'Fracking' ... #tellusatoday,https://www.usatoday.com/story/opinion/2014/09/01/fracking-energy-boom-environment-tellusatoday-your-say/14938919/
2900,56457,neutral,Goodell: ... stadium,https://www.usatoday.com/story/sports/nfl/2014/07/17/49ers-open-posh-high-tech-stadium-in-santa-clara/12798141/
2910,54638,sadness,Jazz ... 76,https://www.usatoday.com/story/life/music/2014/07/11/charlie-haden-jazz-bassist/12544387/
2920,78868,fear,White ... Eagles,https://www.usatoday.com/story/sports/nfl/2016/09/16/white-looking-to-build-on-shaky-debut-when-bears-meet-eagles/90517434/
2930,101985,fear,Leonard ... 96-91,https://www.usatoday.com/story/sports/nba/2016/11/21/leonard-scores-24-as-spurs-top-struggling-mavericks-96-91/94257462/
2940,105988,neutral,SMU ... 49-43,https://www.usatoday.com/story/sports/ncaab/2016/12/02/smu-uses-late-run-to-beat-cal-state-bakersfield-49-43/94854134/
2950,72136,neutral,Submerged ... viral,https://www.usatoday.com/story/news/nation-now/2016/08/25/submerged-utility-workers-photo-viral/89320390/
2960,113600,neutral,Northwestern ... sideline,https://www.usatoday.com/story/sports/ftw/2016/12/28/northwestern-players-paid-homage-to-the-rockettes-during-their-bowl-game-in-new-york/95930470/
2970,107474,anger,Sultry ... drama,https://www.usatoday.com/story/life/entertainthis/2016/12/07/fifty-shades-darker-trailer-2-dakota-johnson-jamie-dornan/95091444/
2980,43884,neutral,Meet ... Echo,https://www.usatoday.com/story/tech/news/2016/05/18/google-home-take-amazon-echo/84542440/
2990,102922,sadness,Scott ... February,https://www.usatoday.com/story/sports/golf/2016/11/23/scott-simmons-stepping-down-as-golf-canadas-ceo-in-february/94363866/
3000,101039,sadness,Need ... back,https://www.usatoday.com/story/news/nation-now/2016/11/18/need-reason-skip-thanksgiving-internet-has-your-back/94070638/
3010,32665,fear,Blackhawks ... Columbus,https://www.usatoday.com/story/sports/nhl/2016/04/09/blue-jackets-rally-for-5-4-overtime-win-over-blackhawks/82855292/
3020,2453,neutral,Stephens ... 6-2,https://www.usatoday.com/story/sports/tennis/2016/01/08/stephens-beats-wozniacki-to-reach-asb-classic-final/78529348/
3030,5001,sadness,"Sorry, ... 2016",https://www.usatoday.com/story/weather/2017/01/16/windiest-city-nashville/96633860/
3040,13487,joy,Jordan ... Pro-Am,https://www.usatoday.com/story/sports/golf/2017/02/11/jason-day-catches-leaders-at-pebble-beach-with-8-under-64/97790014/
3050,48888,neutral,Polanco ... Cubs,https://www.usatoday.com/story/sports/mlb/2017/06/17/polanco-breaks-out-of-slump-pirates-top-cubs-4-3/102965764/
3060,18639,neutral,Giolito ... expectations,https://www.usatoday.com/story/sports/mlb/2017/02/28/giolito-looks-to-deliver-on-expectations/98539692/
3070,34413,joy,Johansson's ... Toronto,https://www.usatoday.com/story/sports/nhl/2017/04/23/johanssons-ot-goal-gives-capitals-series-win-at-toronto/100831058/
3080,45347,joy,Pujols ... 7-2,https://www.usatoday.com/story/sports/mlb/2017/06/04/pujols-hits-slam-for-600th-hr-leads-angels-past-twins-7-2/102483684/
3090,79059,neutral,Tennessee ... answers,https://www.usatoday.com/story/sports/ncaaf/2017/10/05/tennessee-spending-its-off-week-searching-for-answers/106337234/
3100,103572,joy,Friday ... win,https://www.usatoday.com/story/sports/ncaab/2017/12/19/friday-leads-abilene-christian-to-109-60-win/108766324/
3110,16512,neutral,Iowa ... overtime,https://www.usatoday.com/story/sports/ncaab/2017/02/21/morris-thomas-lead-iowa-st-past-texas-tech-82-80-in-ot/98185220/
3120,89082,surprise,Lin-Manuel ... amazing,https://www.usatoday.com/story/life/allthemoms/news/2017/11/06/lin-manuel-mirandas-son-sees-hamilton-twitter/34918907/
3130,40910,neutral,Schalke ... deal,https://www.usatoday.com/story/sports/soccer/2017/05/18/schalke-jerseys-to-have-payment-chip-as-part-of-sponsor-deal/101823288/
3140,64508,neutral,'Bronx ... 2014,https://www.usatoday.com/story/life/theater/2013/10/21/bronx-bombers-heading-to-broadway/3117857/
3150,25486,neutral,Fantasy ... schedules,https://www.usatoday.com/story/sports/fantasy/2013/04/19/the-huddle-nfl-strength-of-schedule-analysis/2098105/
3160,43050,neutral,After ... skies,https://www.usatoday.com/story/college/2013/07/12/after-recent-plane-crashes-students-call-for-transparency-in-the-skies/37436673/
3170,59135,neutral,Show ... Rolls-Royce,https://www.usatoday.com/story/driveon/2013/09/27/morrison-1912-rolls-royce-morrison-show-us-your-car/2881771/
3180,42592,neutral,Eliot ... poll,https://www.usatoday.com/story/onpolitics/2013/07/10/eliot-spitzer-new-york-comptroller-stringer-poll/2507117/
3190,52183,neutral,'Madden ... line,https://www.usatoday.com/story/tech/gaming/2013/08/25/madden-video-game-celebrates-25-years/2685675/
3200,36393,neutral,Early ... more,https://www.usatoday.com/story/popcandy/2013/06/10/early-buzz/2407393/
3210,56097,neutral,Roundup: ... streak,https://www.usatoday.com/story/sports/wnba/2013/09/13/sparks-snap-lynx-seven-game-winning-streak/2808439/
3220,13919,anger,West ... sales,https://www.usatoday.com/story/money/business/2012/12/04/port-strike-affects-retailers/1745795/
3230,201,anger,KSU ... incident,https://www.usatoday.com/story/college/2012/03/22/ksu-students-still-upset-over-racist-chant-incident/37390145/
3240,10848,anger,Schultz ... video,https://apnews.com/31264bd330b841eabb3358ebd6f75556
3250,81471,neutral,Ohio ... return,https://apnews.com/466ae0707f9d4375a8b04d50d6c0e466
3260,34488,sadness,Minnesota ... depression,https://apnews.com/ebf2c625d3a0470cb2b284eb3d55a488
3270,75344,joy,Now ... again,https://apnews.com/5684d1de42d744a090e0fff858bd4e2b
3280,90218,neutral,Astria ... approval,https://apnews.com/c9bc90e42b36385f1644c377f9c4a2f2
3290,80887,anger,Judge ... returns,https://apnews.com/af4d3ffe6bac42d6847e404c68167b67
3300,12722,neutral,Iowa ... director,https://apnews.com/ad43dcbd904d416f9f6bc50fc1cca187
3310,58860,neutral,Reds ... matchup,https://apnews.com/81166905d6e94ca2af27bcf6b3e8105b
3320,62517,neutral,"Gase, ... lead",https://apnews.com/86826795707f48f191ba5079970b1b4e
3330,41454,neutral,Morton ... 6-2,https://apnews.com/a858b6330b174d9eae1a168e7f4fa8c2
3340,48998,neutral,Homeward-bound ... Games,https://apnews.com/a5d98b1d067c4592b4a29e34237f0a0b
3350,57276,neutral,Trump ... limo,https://apnews.com/d35a78e584e84694b18bd2fd5bb90967
3360,26101,fear,Zverev ... defense,https://apnews.com/b32cce52d26f49d687229971a92b7f68
3370,40689,neutral,Graham: ... rights,https://apnews.com/51511920c5d347c997ac92f96c187b9e
3380,77030,anger,Malaysian ... scandal,https://apnews.com/a6357bfc378d4004bcf54a2de6be1aa1
3390,44957,neutral,Emerald ... 2018,https://apnews.com/8687857361413d247c90a01ade804fe6
3400,8973,neutral,FBI ... Timeline,https://apnews.com/d143971442d54fb594e05bbffbc3f05b/FBI-Releases-New-Details-on-Porter-Timeline
3410,1662,neutral,"Dividend, ... budget",https://apnews.com/e3649b3880634e1f89d5b010e23abc98
3420,37454,neutral,No ... approval,https://apnews.com/e4067279d2e84735bfd50bafaa826fac/no-child-left-behind-rewrite-heading-toward-final-approval
3430,18799,anger,Prosecution ... gunfire,https://apnews.com/2ed6a69b196f41d8a60f4667446f64ec
3440,24126,fear,911 ... callers,https://apnews.com/45b8cb57f80048058c7f47dbf604334c
3450,4984,neutral,Robots ... pace,https://apnews.com/3211ae9b8eef4dc7a69530ef24da4855
3460,32238,fear,California ... industry,https://apnews.com/f53c252c53d8415b997c43e422f63d69
3470,14134,sadness,Michael ... Morgan,https://apnews.com/eb90638541d0441490f91c5ffa194b56
3480,2749,neutral,Monaco ... PSG,https://apnews.com/de498cf744074046accc18ae682d247d
3490,41929,neutral,BC-FL--Florida ... FL,https://apnews.com/f36ce8290ad8410c9d0ac8be8c816d09
3500,42036,neutral,"French, ... deal",https://apnews.com/f4ff8c147d294aae8520cee1a78df45c
3510,17498,neutral,Bettis ... Cardinals,https://apnews.com/2359855a97c94b3eaf63b4553c099d36
3520,33321,sadness,Bow ... last,https://apnews.com/7b776fbe642c4670b472097c8e423ccc
3530,34997,sadness,AIG ... Guaranty,https://apnews.com/4906600a1c414a3980ec64d2a5115853
3540,34205,sadness,Robertson ... 14,https://apnews.com/8d4ac263ba05426bacf3efb12a023589
3550,40218,anger,Thai ... fraud,https://apnews.com/ffdb28134e4e4c6bbbf81ee4db4b3733
3560,63414,neutral,Saldaña ... seat,https://apnews.com/475f4ac36c444be99e2dbb1cceae61e8
3570,14549,neutral,Officials ... mine,https://apnews.com/0d4da6b432ac4429adad3da31a96cb30
3580,38,neutral,AP ... coach,https://apnews.com/3d52858090224dc78d6880180583a5e1
3590,42679,neutral,The ... pipe,https://apnews.com/f1e904701f964c4784d31d296d6c007a
3600,67119,neutral,Miller’s ... Hawks,https://apnews.com/bead9e845b7b4f978c09fc31661b0f9d
3610,69332,neutral,Highs ... rollercoaster,https://apnews.com/3f729f58cc1442809674c86e86530cae
3620,65103,neutral,"Virginia, ... eligibility",https://apnews.com/778a6b4f5b4f43019eff3cc6e85bc0ce
3630,40231,neutral,Manfred: ... owner,https://apnews.com/7e5dc212f02c42e9ac14a1db9745b2f8
3640,21823,sadness,Knicks’ ... surgery,https://apnews.com/b68b18ee89004054b081bcc33a2e9d5a
3650,3067,neutral,76ers ... 15,https://apnews.com/420137c1d3b54678916a22b53d62a79c
3660,16352,neutral,"Washington, ... games",https://apnews.com/db06253bfbfb403e94da27dcb1c9fab7
3670,17589,sadness,Peabody ... bras,https://apnews.com/b0bb5a6608714bc59aae5619bc586a55
3680,1091,neutral,Chief ... law,https://www.theblaze.com/news/supreme-court-abortion-louisiana
3690,6895,anger,'We ... racist,https://www.theblaze.com/news/2018/08/17/we-stand-for-the-flag-t-shirt-for-hs-cheerleaders-team-called-politically-divisive-even-racist
3700,14376,sadness,Homeless ... Tears,https://www.theblaze.com/news/2015/11/19/homeless-veteran-asks-man-for-spare-change-to-buy-food-what-he-gets-instead-leaves-vet-breaking-down-in-tears
3710,8249,sadness,Newspaper ... Indictment,https://www.theblaze.com/news/2016/07/04/newspaper-publisher-thrown-in-jail-over-open-records-fight-read-the-indictment
3720,9964,sadness,Chicago ... Footage,https://www.theblaze.com/news/2016/08/27/chicago-rapper-shot-while-shooting-black-lives-matter-themed-music-video
3730,9734,sadness,Former ... tuxedo,https://www.theblaze.com/news/2017/09/13/former-arkansas-county-worker-pleads-guilty-to-using-public-funds-to-buy-a-dog-tuxedo
