,emotion,headline,url
30922,neutral,More ... II,https://www.newsmax.com/finance/robert-feinberg/lagarde-cross-border-derivatives-financial/2013/10/08/id/529941/
6832,fear,Obama ... Europe,https://www.newsmax.com/newsfront/obama-missile-shield-russia/2013/03/17/id/495084/
8190,sadness,Robert ... Sound,https://www.newsmax.com/thewire/robert-zildjian-dies-sabian-cymbal/2013/03/29/id/496903/
30992,fear,McCain ... Egypt,https://www.newsmax.com/newsmaxtv/mccain-obama-egypt-aid/2013/10/09/id/530228/
11470,neutral,Natural ... Osteoporosis,https://www.newsmax.com/health/dr-brownstein/natural-therapies-osteoporosis-alternative-treatment-vitamins/2013/04/29/id/501788/
1353,neutral,ER ... Double,https://www.newsmax.com/health/natural-health/energy-drinks-emergency-room-visits-heart-risks-substance-abuse-and-mental-health-services-administration/2013/01/16/id/484521/
38684,sadness,Sofia ... Money',https://www.newsmax.com/thewire/sofia-vergara-love-making-money/2013/12/12/id/541514/
14771,disgust,Rights ... 'Rampage',https://www.newsmax.com/world/africa/kenya-police-torture-abuse/2013/05/29/id/506845/
28108,fear,Hayden: ... Terrorists,https://www.newsmax.com/us/hayden-gmail-terrorists-provider/2013/09/16/id/525975/
9296,sadness,Afghanistan ... Troops,https://www.newsmax.com/world/asia/afghanistan-helicopter-crash-killed/2013/04/09/id/498545/
20495,neutral,Cop ... Teeth,https://www.newsmax.com/thewire/cop-shoots-partner-dog/2013/07/12/id/514781/
16816,sadness,Man ... Georgia,https://www.newsmax.com/thewire/man-paralyzed-rescuing-girl/2013/06/13/id/509826/
31875,fear,Bombs ... Warnings,https://www.newsmax.com/world/asia/myanmar-attacks-bomb-travel/2013/10/16/id/531265/
19577,neutral,Draghi-Carney ... Exit,https://www.newsmax.com/finance/financenews/draghi-carney-bernanke-federal-reserve/2013/07/05/id/513494/
30122,neutral,Cuban ... Jury,https://www.newsmax.com/finance/investinganalysis/cuban-jury-trial-sec/2013/10/01/id/528685/
33159,fear,Britain's ... Begin,https://www.newsmax.com/world/europe/britain-media-politics-court/2013/10/27/id/533246/
18087,anger,SAfrican ... Incident,https://www.newsmax.com/world/africa/mandela-safrica-politics/2013/06/23/id/511374/
26647,joy,Heinz ... July,https://www.newsmax.com/us/teresa-heinz-kerry-public/2013/09/03/id/523627/
5345,sadness,Apple ... Low,https://www.newsmax.com/finance/investinganalysis/apple-stock-52-week-low/2013/03/04/id/493072/
33580,sadness,Lance ... Him,https://www.newsmax.com/thewire/lance-alworth-lost-super-bowl-ring/2013/10/30/id/533827/
32554,anger,Fan ... (Video),https://www.newsmax.com/thewire/fan-punches-woman-jets/2013/10/22/id/532322/
7326,joy,Nike ... Jump,https://www.newsmax.com/finance/companies/nike-profit-china-shares/2013/03/21/id/495781/
23048,neutral,Education ... Rollout,https://www.newsmax.com/us/obamacare-rollout-education-department/2013/08/01/id/518236/
25412,sadness,Dozens ... Angeles,https://www.newsmax.com/us/california-bus-crash/2013/08/22/id/521806/
13892,neutral,EBay ... 2013,https://www.newsmax.com/finance/economy/ebay-paypal-stores-merchants/2013/05/21/id/505653/
29739,neutral,Treasury ... Bankruptcy,https://www.newsmax.com/finance/economy/treasury-official-detroit-bankruptcy/2013/09/28/id/528181/
2135,neutral,Keep ... Healthy,https://www.newsmax.com/health/dr-blaylock/dysbiosis-leaky-gut-probiotics/2013/01/31/id/488262/
838,neutral,Rove ... Newsweek,https://www.newsmax.com/insidecover/karl-rove-newsweek/2007/11/15/id/322173/
2055,neutral,Obama ... Housing,https://www.newsmax.com/us/obama/2012/02/04/id/428468/
21988,fear,Small-Business ... Hiring,https://www.newsmax.com/finance/headline/confidence-small-us-companies/2012/08/14/id/448462/
23822,fear,Newly ... Link,https://www.newsmax.com/scitech/scientists-hot-dogs-galaxies/2012/08/29/id/450259/
15293,neutral,Rick ... Voices',https://www.newsmax.com/thewire/santorum-patriot-voices-group/2012/06/08/id/441669/
36735,fear,Syrian ... Border,https://www.newsmax.com/world/globaltalk/syria-war-planes-bomb/2012/12/16/id/467931/
27833,sadness,What ... Pain?,https://www.newsmax.com/health/dr-hibberd/shingles-pain-steroids-antivirals-pain-medications/2012/10/05/id/484073/
22202,sadness,Militants ... Killed,https://www.newsmax.com/world/globaltalk/article/2012/08/16/id/455640/
29570,neutral,Gasoline ... States,https://www.newsmax.com/finance/streettalk/gas-prices-drop-swing/2012/10/18/id/460562/
7688,neutral,Consumer ... Up,https://www.newsmax.com/finance/economy/consumer-confidence-conferenceboard-inflation/2012/03/27/id/433981/
6154,joy,Bill ... GOP,https://www.newsmax.com/politics/kristol-gop-primary-race/2012/03/14/id/432503/
35424,neutral,Ohio ... Bill,https://www.newsmax.com/thewire/concussions-ohio-youth-/2012/12/05/id/466560/
27174,fear,Republican ... Control,https://www.newsmax.com/politics/bncopy-campfin-cng-cngteam/2012/09/30/id/458159/
34411,neutral,Fed's ... Limits,https://www.newsmax.com/finance/streettalk/fed-fisher-limits-easing/2012/11/27/id/465482/
9975,neutral,Global ... Loans,https://www.newsmax.com/finance/financenews/fsb-mortgage-bank/2012/04/18/id/436344/
16364,surprise,Weight ... Tons,https://www.newsmax.com/health/health-wire/obesity-overweight-who/2012/06/19/id/482991/
30801,neutral,Citigroup ... Storm,https://www.newsmax.com/finance/financenews/citigroup-goldman-hurricane-sandy/2012/10/29/id/461868/
19738,neutral,WSJ ... Internet,https://www.newsmax.com/us/obama-government-invented-internet/2012/07/23/id/446249/
30780,neutral,Treasury ... Quarter,https://www.newsmax.com/finance/financenews/treasury-borrowing-estimate-quarter/2012/10/29/id/461934/
16868,neutral,Some ... Crisis,https://www.newsmax.com/finance/streettalk/2008-debacle-euro-crisis/2012/06/24/id/443272/
28412,sadness,"Kodak ... 56,000",https://www.newsmax.com/finance/economy/kodak-bankruptcy-retiree-benefit/2012/10/10/id/459512/
27268,neutral,Akin ... Stimulus,https://www.newsmax.com/politics/missouri-senate/2012/10/01/id/458272/
32939,sadness,Top ... Crashed,https://www.newsmax.com/finance/investinganalysis/hedge-fund-facebook-yahoo/2012/11/14/id/464171/
33014,anger,SAfrica ... Diamonds,https://www.newsmax.com/world/africa/safrica-diamonds-smuggler-nabbed/2012/11/14/id/464065/
25650,neutral,Eurasia ... Curse,https://www.newsmax.com/finance/streettalk/gordon-us-safe-haven-curse/2012/09/18/id/456573/
22482,fear,Commodity ... Outlook,https://www.newsmax.com/finance/markets/commodity-speculator-bullish-growth/2012/08/19/id/449048/
21103,fear,Prepare ... Obamacare,https://www.newsmax.com/finance/kleinfeld/obamacare-prepare-crash-survive/2012/08/06/id/447650/
22076,neutral,Big ... Possibilities,https://www.newsmax.com/stossel/big-government-economy-libertarian/2012/08/15/id/448622/
13215,sadness,CFTC: ... Week,https://www.newsmax.com/finance/markets/cftc-hedge-funds-gold/2012/05/18/id/439600/
15192,neutral,Texas ... Road,https://www.newsmax.com/us/texasroad-85mph/2012/06/07/id/441621/
13559,neutral,Obama ... Classrooms,https://www.newsmax.com/us/obama-school-district/2012/05/22/id/439833/
15251,neutral,New ... Cancer,https://www.newsmax.com/finance/companies/genentech-drug-skin-cancer/2012/06/07/id/441539/
26869,neutral,The ... Owners,https://www.newsmax.com/finance/streettalk/mexico-santander-banks-profit/2012/09/27/id/457795/
35428,neutral,US ... Economy,https://www.newsmax.com/finance/economy/internet-rules-digital-economy/2012/12/05/id/466541/
31243,fear,Gas ... Pumps,https://www.newsmax.com/thewire/gas-shortage-sandy-jersey/2012/11/01/id/462422/
4610,neutral,Bernanke ... Rates,https://www.newsmax.com/finance/financenews/bernanke-record-low-rates/2012/02/29/id/430955/
33894,neutral,Architecture ... Month,https://www.newsmax.com/finance/headline/architecture-billings-construction-design/2012/11/21/id/465004/
21358,neutral,Government ... Job,https://www.newsmax.com/finance/michaelcarr/disability-stamps-benefits-food/2012/08/08/id/447903/
6620,sadness,Treasury ... Profit,https://www.newsmax.com/finance/financenews/treasury-mortgage-program-profit/2012/03/19/id/432967/
29014,neutral,Consumer ... Costs,https://www.newsmax.com/finance/economy/us-consumer-prices/2010/10/15/id/373804/
35447,neutral,"Mexican ... 30,000",https://www.newsmax.com/world/theamericas/mexico-drug-war/2010/12/17/id/455100/
35888,fear,What ... Date,https://www.newsmax.com/fastfeatures/dating-tips-advice-warnings/2010/12/22/id/380752/
11625,fear,Millions ... Plan,https://www.newsmax.com/finance/economy/us-producer-prices/2010/04/22/id/356530/
6893,fear,The ... Recovery,https://www.newsmax.com/finance/streettalk/eu-greece-financial-crisis/2010/03/08/id/351903/
17286,neutral,EU ... 2012,https://www.newsmax.com/finance/economy/eu-europe-financial-crisis/2010/06/15/id/362040/
16898,fear,Thousands ... Pope,https://www.newsmax.com/insidecover/eu-pope-priests/2010/06/10/id/361577/
31692,neutral,Fed ... Cyclical,https://www.newsmax.com/finance/streettalk/fed-researchers-unemployment-increase/2010/11/09/id/376440/
28030,sadness,Treasury ... Data,https://www.newsmax.com/finance/financenews/uswallstreet/2010/10/06/id/372844/
1409,neutral,70 ... Bonuses,https://www.newsmax.com/insidecover/70-congressmen-fannie-freddie/2010/01/15/id/346483/
21954,neutral,Experts: ... Highs,https://www.newsmax.com/finance/streettalk/gold-rush-new-highs-rally/2010/08/02/id/366338/
10037,fear,Why ... Debt,https://www.newsmax.com/newsfront/us-tec-internet-rules/2010/04/06/id/354894/
13282,fear,Euro ... Deal,https://www.newsmax.com/finance/economy/us-economy/2010/05/05/id/357925/
17854,fear,Osborne: ... Cuts,https://www.newsmax.com/finance/economy/osborne-uk-greece-budget/2010/06/21/id/362567/
28001,neutral,Illinois ... Overseas,https://www.newsmax.com/finance/economy/cash-strapped-states-sell-bonds/2010/10/06/id/372801/
33239,fear,Bachmann: ... Inflation,https://www.newsmax.com/finance/streettalk/bachmann-fed-easing-huge/2010/11/23/id/377925/
6473,sadness,Germany ... Aid,https://www.newsmax.com/finance/investinganalysis/china-yuan-policy-change/2010/03/03/id/351527/
6940,neutral,China ... Prices,https://www.newsmax.com/insidecover/biden-iran-israel-nuclear/2010/03/08/id/351989/
7272,joy,Report: ... Volvo,https://www.newsmax.com/finance/rahnmn/barack-obama-ronald-reagan/2010/03/10/id/352237/
19408,joy,Obama ... Start,https://www.newsmax.com/finance/economy/us-obama-exports/2010/07/07/id/364038/
4514,neutral,Costa ... Deal,https://www.newsmax.com/world/theamericas/costa-rica-trade-deal/2010/02/11/id/453084/
2717,fear,Bernanke's ... Course,https://www.newsmax.com/newsfront/bernanke-federal-reserve-rates/2010/01/26/id/348063/
15476,fear,Tea ... Rise,https://www.newsmax.com/politics/us-nevada-republican-fight/2010/05/27/id/360259/
4143,anger,Democrats ... Defeat,https://www.newsmax.com/insidecover/emanuel-healthcare-blame-democrats/2010/02/09/id/349420/
14148,fear,ECB's ... Fears,https://www.newsmax.com/finance/headline/eu-europe-financial-crisis/2010/05/14/id/359026/
18271,neutral,Apple's ... Launch,https://www.newsmax.com/finance/companies/tec-apple-iphone/2010/06/24/id/362923/
34971,neutral,Kagan ... Court,https://www.newsmax.com/insidecover/supremecourtkagan/2010/12/13/id/379773/
29475,neutral,Soros ... News,https://www.newsmax.com/insidecover/george-soros-fox-glenn/2010/10/20/id/374340/
6619,fear,A ... Radar,https://www.newsmax.com/politics/us-ny-governor/2010/03/05/id/351730/
32353,sadness,Japan’s ... Growth,https://www.newsmax.com/finance/economy/japan-economy-losing-pace/2010/11/15/id/377032/
15222,fear,Stock ... Open,https://www.newsmax.com/finance/headline/us-wall-street/2010/05/25/id/360011/
24941,fear,Congressional ... Plan,https://www.newsmax.com/finance/economy/congressional-republicans-wary-of-obama-s-economy-plan/2010/09/07/id/369401/
15099,neutral,New ... Crisis,https://www.newsmax.com/finance/financenews/us-financial-overhaul-loopholes/2010/05/24/id/359903/
20146,neutral,Carlyle ... Billion,https://www.newsmax.com/finance/companies/us-nbty-carlyle-group/2010/07/15/id/364711/
26307,neutral,Payrolls ... Recovery,https://www.newsmax.com/finance/economy/payrolls-decrease-36-states/2010/09/21/id/371002/
2523,fear,Obama ... Vulnerability,https://www.newsmax.com/newsfront/us-wall-street-week/2010/01/24/id/347814/
8628,sadness,South ... Home,https://www.newsmax.com/world/africa/sudan-lost-boys-homecoming/2010/03/23/id/453540/
340,neutral,Walking ... Clues,https://www.newsmax.com/health/anti-aging/article/2011/01/05/id/476684/
18908,joy,Bachmann ... Kick-Off,https://www.newsmax.com/insidecover/bachmann-waterloo-president-campaign/2011/06/25/id/401401/
37815,neutral,First ... Hawaii,https://www.newsmax.com/us/obama-hawaii/2011/12/25/id/422091/
10524,neutral,Media ... Flip-Flopping,https://www.newsmax.com/ronaldkessler/media-obama-romney-healthcare/2011/04/11/id/392447/
7492,neutral,Japan ... Policy,https://www.newsmax.com/finance/streettalk/nuclear-energy-us-japan/2011/03/13/id/389318/
11475,surprise,"Intel, ... Demand",https://www.newsmax.com/finance/investinganalysis/intel-ibmresultsshowreturnofcorporatecomputingdemand/2011/04/20/id/393462/
11316,fear,Obama ... Disaster,https://www.newsmax.com/us/severeweather/2011/04/19/id/393445/
36762,neutral,Gingrich ... Endorsements,https://www.newsmax.com/insidecover/gingrich-tea-party-iowa/2011/12/14/id/421031/
19891,anger,Woman ... Suitcase,https://www.newsmax.com/fastfeatures/mexican-woman-prison-suitcase/2011/07/05/id/402539/
23387,neutral,Netanyahu ... Protests,https://www.newsmax.com/newsfront/netanyahu-economic-protests/2011/08/07/id/406365/
10260,neutral,Europe ... Tests,https://www.newsmax.com/finance/financenews/europe-sets-higher-bar/2011/04/08/id/392287/
32318,fear,Cain ... Financing,https://www.newsmax.com/insidecover/cain-financing/2011/10/31/id/416361/
9934,neutral,Ryan: ... Compromise,https://www.newsmax.com/insidecover/paulryan-newsmax-budget-deficit/2011/04/05/id/391816/
37811,neutral,Supporters ... CNN,https://www.newsmax.com/insidecover/ron-paul-cnn-interview/2011/12/25/id/422109/
22489,neutral,"Alibaba, ... Alipay",https://www.newsmax.com/finance/markets/yahoo-alibaba/2011/07/29/id/405304/
5207,neutral,End ... Says,https://www.newsmax.com/insiderreport/immigration-loophole-stealing-jobs/2011/02/20/id/386824/
23378,fear,Greenspan ... Italy,https://www.newsmax.com/finance/headline/usdebtrating-greenspan/2011/08/07/id/406414/
33544,neutral,Nixon's ... Out,https://www.newsmax.com/us/nixon-watergate-testimony-archives/2011/11/10/id/417568/
19753,fear,"Graham, ... Aggression",https://www.newsmax.com/insidecover/graham-lieberman-iran/2011/07/03/id/402330/
21254,neutral,Analysis: ... Reforms,https://www.newsmax.com/world/africa/analysismoroccan-king-tests-democratic-reforms/2011/07/18/id/455384/
22921,joy,Angelina ... Fest,https://www.newsmax.com/fastfeatures/angelina-jolie-sarajevo-film/2011/08/02/id/405783/
24919,neutral,Aides: ... Economy,https://www.newsmax.com/insidecover/obama-vacation-economy-jobs/2011/08/22/id/408211/
34496,disgust,Spanish ... Election,https://www.newsmax.com/finance/economy/eu-spain-elections/2011/11/20/id/418635/
34903,neutral,Consumer ... Estimates,https://www.newsmax.com/finance/economy/consumer-sentiment-gloom/2011/11/23/id/418974/
5513,sadness,Moammar ... Burn',https://www.newsmax.com/kentimmerman/saddam-hussein-a-q-khan-kuwait/2011/02/23/id/387135/
16596,neutral,AP ... Public,https://www.newsmax.com/us/edwards-publicvsprivate/2011/06/06/id/399050/
5416,anger,Obama ... Judge,https://www.newsmax.com/us/al-alltop-americame-az/2011/02/23/id/387068/
24885,neutral,Huntsman: ... 'Fringes',https://www.newsmax.com/insidecover/huntsman-2012/2011/08/21/id/408060/
32805,disgust,EU ... Says,https://www.newsmax.com/newsfront/baltic-belg-benelux-bgx/2011/11/03/id/416654/
37229,neutral,Saudi ... Twitter,https://www.newsmax.com/finance/headline/prince-alwaleed-stake-twitter/2011/12/19/id/421384/
2532,sadness,Report: ... Bear,https://www.newsmax.com/us/suicidebybear/2011/01/27/id/384183/
12458,sadness,Romney: ... Issue,https://www.newsmax.com/insidecover/mittromney-barackobama-donaldtrump-timpawlenty/2011/04/29/id/394639/
24333,surprise,Rep. ... Run?,https://www.newsmax.com/insidecover/rep-paul-ryan-obligation/2011/08/16/id/407513/
22545,fear,Wiedemer: ... It,https://www.newsmax.com/insidecover/wiedemer-ustreasurys-toxic-asset/2011/07/30/id/405406/
24449,neutral,Emerging ... Says,https://www.newsmax.com/finance/markets/emerging-stocks-buy-jpmorgan/2011/08/16/id/407566/
18754,neutral,Molson ... Demand,https://www.newsmax.com/finance/companies/molson-coors-brewing-tap/2011/06/24/id/401267/
11844,fear,McCain: ... Operation,https://www.newsmax.com/insidecover/mccain-libya-nato-gadhafi/2011/04/25/id/394015/
7164,neutral,10 ... Health,https://www.newsmax.com/fastfeatures/supplements-for-eye-health/2011/03/09/id/370661/
14331,neutral,Your ... not,https://www.nbcnews.com/business/consumer/your-social-security-checks-could-get-bigger-next-year-n1053096
10303,anger,Jimmy ... behalf',https://www.nbcnews.com/politics/politics-news/jimmy-carter-says-trump-didn-t-win-election-because-russia-n1024571
9296,sadness,Fifty-three-year-old ... Massachusetts,https://www.nbcnews.com/dateline/fifty-three-year-old-mother-jackie-coutinho-missing-while-visiting-n1016581
1005,sadness,Second ... restaurant,https://www.nbcnews.com/news/us-news/second-person-60-year-old-man-dies-hammer-attack-brooklyn-n960291
12692,neutral,Iowa's ... caucus,https://www.nbcnews.com/news/asian-america/iowa-s-asian-latino-coalition-endorses-kamala-harris-2020-caucus-n1041681
6023,neutral,The ... melt.,https://www.nbcnews.com/mach/science/world-s-glaciers-hold-lots-nuclear-fallout-here-s-what-ncna994546
