,url,emotion,headline,source,yr,sentiment,rel
39764,https://www.foxbusiness.com/markets/better-buy-baker-hughes-a-ge-company-vs-schlumberger-limited,neutral,Better ... Limited,fox,2018,0,1
39779,https://www.foxbusiness.com/markets/consumer-watchdog-becomes-alphabet-soup-of-controversy,anger,Consumer ... controversy,fox,2018,-1,1
39785,https://www.foxbusiness.com/markets/eurozone-inflation-falls-despite-buoyant-economy,joy,Eurozone ... economy,fox,2018,1,1
39796,https://www.foxbusiness.com/markets/brazil-ekes-out-0-2-pct-growth-in-q2-despite-truck-strike,sadness,Brazil ... strike,fox,2018,-1,1
39799,https://www.foxbusiness.com/markets/amazon-prime-members-could-hit-275-million,neutral,Amazon ... Million,fox,2018,0,1
39818,https://www.foxbusiness.com/markets/stocks-are-high-dividend-shares-on-the-bubble,neutral,"Stocks: ... Bubble""?",fox,2015,0,1
39819,https://www.foxbusiness.com/markets/sprint-reports-first-quarter-loss-but-tops-expectations,sadness,Sprint ... expectations,fox,2015,-1,1
39824,https://www.foxbusiness.com/markets/business-inventories-rise-0-1-in-july,neutral,Business ... July,fox,2015,0,1
39827,https://www.foxbusiness.com/markets/struggling-atlantic-city-district-pays-11000-to-lease-arena-for-high-school-graduation,sadness,Struggling ... graduation,fox,2015,-1,1
39840,https://www.foxbusiness.com/markets/philip-morris-misses-expectations-issues-weak-outlook,sadness,Philip ... Outlook,fox,2015,-1,1
39846,https://www.foxbusiness.com/markets/these-2-companies-could-revolutionize-heart-disease-prevention,neutral,These ... Prevention,fox,2015,0,1
39847,https://www.foxbusiness.com/features/uber-automakers-clamor-for-nokias-here-maps,neutral,"Uber, ... Maps",fox,2015,0,1
39848,https://www.foxbusiness.com/markets/3-reasons-i-have-little-confidence-in-glaxosmithklines-dividend,fear,3 ... Dividend,fox,2015,-1,1
39887,https://www.foxbusiness.com/markets/tupperware-profit-and-sales-beat-estimates-on-strength-in-brazil-china-indonesia,neutral,Tupperware ... Indonesia,fox,2015,0,1
39918,https://www.foxbusiness.com/markets/csx-beats-profit-forecast-on-cheaper-fuel-productivity,joy,CSX ... Productivity,fox,2015,1,1
39927,https://www.foxbusiness.com/markets/blackstone-earnings-miss-expectations-but-keep-your-eyes-on-the-prize,neutral,Blackstone ... Prize,fox,2015,0,1
39928,https://www.foxbusiness.com/markets/alibabas-stock-gains-after-stifel-upgrades-to-buy,neutral,Alibaba's ... Buy,fox,2015,0,1
39938,https://www.foxbusiness.com/markets/better-buy-t-rowe-price-health-sciences-vs-vanguard-health-care-fund-investor-shares,neutral,Better ... Shares,fox,2015,0,1
39940,https://www.foxbusiness.com/markets/wall-st-drops-with-tech-shares-linkedin-falls-late,sadness,Wall ... late,fox,2015,-1,1
39941,https://www.foxbusiness.com/markets/wall-streets-week-ahead-investors-eye-data-as-stocks-approach-records,neutral,Wall ... Records,fox,2015,0,1
39945,https://www.foxbusiness.com/markets/directv-earnings-satellite-tv-provider-beams-in-solid-eps-beat,joy,DIRECTV ... Beat,fox,2015,1,1
39972,https://www.foxbusiness.com/markets/cytrx-shares-climb-as-fda-lifts-research-hold-on-potential-cancer-treatment-aldoxorubicin,joy,CytRx ... aldoxorubicin,fox,2015,1,1
40021,https://www.foxbusiness.com/markets/consumer-prices-tumble-0-7-in-january-real-wages-surge,fear,Consumer ... Surge,fox,2015,-1,1
40027,https://www.foxbusiness.com/markets/hr-block-plans-3-5-billion-stock-buyback,neutral,H&R ... Buyback,fox,2015,0,1
40042,https://www.foxbusiness.com/markets/australia-stocks-soften-as-banks-lose-ground,sadness,Australia ... Ground,fox,2015,-1,1
40066,https://www.foxbusiness.com/markets/why-the-markets-gdp-induced-drop-makes-no-sense,neutral,Why ... Sense,fox,2015,0,1
40068,https://www.foxbusiness.com/markets/on-a-domino-roll-of-billion-dollar-movies-hollywoods-summer-starts-to-sizzle,sadness,On ... sizzle,fox,2015,-1,1
40082,https://www.foxbusiness.com/markets/3-high-yield-blue-chip-stocks-income-investor-should-love,neutral,3 ... Love,fox,2015,0,1
40091,https://www.foxbusiness.com/markets/am-general-starts-building-mercedes-suv-at-indiana-plant-hopes-other-automakers-will-follow,neutral,AM ... follow,fox,2015,0,1
40094,https://www.foxbusiness.com/markets/will-currencies-sully-stericycle-inc-s-earnings-again-this-quarter,neutral,Will ... Quarter?,fox,2015,0,1
40126,https://www.foxbusiness.com/markets/3-safe-investments-in-biotech-relatively-speaking,joy,3 ... Speaking),fox,2015,1,1
40135,https://www.foxbusiness.com/markets/netflixs-stock-rallies-after-7-for-1-stock-split-announced,joy,Netflix's ... Announced,fox,2015,1,1
40143,https://www.foxbusiness.com/markets/average-us-rate-on-30-year-mortgage-eases-to-3-93-percent-15-year-rate-down-to-3-15-percent,neutral,Average ... percent,fox,2015,0,1
40153,https://www.foxbusiness.com/markets/u-s-productivity-drops-1-8-in-fourth-quarter,neutral,U.S. ... Quarter,fox,2015,0,1
40164,https://www.foxbusiness.com/markets/norfolk-southerns-stock-surges-after-canadian-pacific-confirms-buyout-proposal,joy,Norfolk ... Proposal,fox,2015,1,1
40173,https://www.foxbusiness.com/markets/want-lower-taxes-move-to-1-of-these-5-states,neutral,Want ... States,fox,2015,0,1
40177,https://www.foxbusiness.com/markets/3-reasons-coach-inc-stock-could-rise,neutral,3 ... Rise,fox,2015,0,1
40187,https://www.foxbusiness.com/markets/strong-u-s-dollar-milder-winter-help-canadian-national-railway-stay-on-track-in-q1,neutral,Strong ... Q1,fox,2015,0,1
40188,https://www.foxbusiness.com/markets/ambarella-earnings-foreign-performance-and-gopro-sales-drive-beat,surprise,Ambarella ... Beat,fox,2015,0,1
40209,https://www.foxbusiness.com/markets/third-quarter-wiped-10-trillion-off-global-stocks,neutral,Third-Quarter ... Stocks,fox,2015,0,1
40225,https://www.foxbusiness.com/markets/3m-beats-profit-expectations-but-cuts-outlook-and-1500-jobs,sadness,3M ... Jobs,fox,2015,-1,1
40233,https://www.foxbusiness.com/markets/dow-chemicals-stock-surges-after-profit-beat-accelerated-stock-buyback-plan,joy,Dow ... Plan,fox,2015,1,1
40253,https://www.foxbusiness.com/markets/visteon-completes-3-6-billion-deal-to-return-up-to-2-6-billion-to-shareholders,neutral,Visteon ... Shareholders,fox,2015,0,1
40254,https://www.foxbusiness.com/features/alcoa-to-buy-titanium-supplier-rti-41-per-share,neutral,Alcoa ... Share,fox,2015,0,1
40264,https://www.foxbusiness.com/markets/lowes-cos-posts-47-jump-in-quarterly-earnings,neutral,Lowe's ... Earnings,fox,2015,0,1
40279,https://www.foxbusiness.com/markets/denbury-resources-suspends-dividend-in-face-of-falling-oil-prices,neutral,Denbury ... Prices,fox,2015,0,1
40291,https://www.foxbusiness.com/markets/early-gains-for-us-stocks-after-some-solid-company-earnings-electronic-arts-lendingclub-rise,joy,Early ... rise,fox,2015,1,1
40295,https://www.foxbusiness.com/features/hershey-posts-31-drop-in-profit-cuts-forecast,sadness,Hershey ... Forecast,fox,2015,-1,1
40321,https://www.foxbusiness.com/markets/analysts-pan-southwest-airlines-plan-to-speed-up-expansion-airline-stocks-fall,sadness,Analysts ... fall,fox,2015,-1,1
40332,https://www.foxbusiness.com/markets/american-express-beats-2q-profit-expectations-misses-revenue-forecasts,sadness,American ... forecasts,fox,2015,-1,1
40353,https://www.foxbusiness.com/markets/should-google-inc-buy-twitter-inc-this-tech-insider-thinks-so,neutral,Should ... So,fox,2015,0,1
40399,https://www.foxbusiness.com/markets/3-questions-to-ask-ahead-of-amgens-second-quarter-earnings-release,neutral,3 ... Release,fox,2015,0,1
40427,https://www.foxbusiness.com/markets/contested-utah-law-could-impact-4-billion-contact-lens-industry-in-bitter-price-battle,anger,Contested ... battle,fox,2015,-1,1
40437,https://www.foxbusiness.com/markets/arena-pharmaceuticals-slims-down-after-its-q2-report,sadness,Arena ... Report,fox,2015,-1,1
40441,https://www.foxbusiness.com/markets/george-soros-fund-bought-teva-pharmaceutical-industries-stock-again,neutral,George ... Again,fox,2015,0,1
40501,https://www.foxbusiness.com/markets/the-markets-10-best-dividend-stocks,neutral,The ... Stocks,fox,2015,0,1
40508,https://www.foxbusiness.com/markets/protect-yourself-against-a-forced-early-retirement,neutral,Protect ... Retirement,fox,2015,0,1
40526,https://www.foxbusiness.com/markets/fitbit-adjusted-margins-drop-even-as-revenue-triples,neutral,Fitbit ... Triples,fox,2015,0,1
40532,https://www.foxbusiness.com/markets/scripps-networks-tops-4q-net-income-expectations-misses-revenue-forecasts,sadness,Scripps ... forecasts,fox,2015,-1,1
40541,https://www.foxbusiness.com/markets/us-stocks-edge-up-european-markets-gain-after-ecb-upgrades-outlook-and-unveils-stimulus,joy,US ... stimulus,fox,2015,1,1
40557,https://www.foxbusiness.com/markets/vail-resorts-quarterly-loss-narrows,sadness,Vail ... Narrows,fox,2015,-1,1
40573,https://www.foxbusiness.com/markets/carlsberg-says-fourth-quarter-profit-drops-on-weak-russian-sales-appoints-new-ceo,sadness,Carlsberg ... CEO,fox,2015,-1,1
40615,https://www.foxbusiness.com/markets/financial-stocks-broadly-higher-after-strong-jobs-data-fuel-rate-hike-hopes,joy,Financial ... Hopes,fox,2015,1,1
40616,https://www.foxbusiness.com/markets/why-digitalglobe-stock-skyrocketed-today,surprise,Why ... Today,fox,2015,0,1
40618,https://www.foxbusiness.com/markets/better-dividend-stock-intel-vs-jpmorgan-chase,neutral,Better ... Chase,fox,2015,0,1
40622,https://www.foxbusiness.com/markets/dollar-rallies-to-new-high-as-euro-sags-below-1-11,neutral,Dollar ... $1.11,fox,2015,0,1
40631,https://www.foxbusiness.com/features/oracle-revenue-falls-hurt-by-stronger-dollar,sadness,Oracle ... Dollar,fox,2015,-1,1
40639,https://www.foxbusiness.com/features/21st-century-fox-quarterly-profit-beats-wall-street-projections,joy,21st ... Projections,fox,2015,1,1
40640,https://www.foxbusiness.com/markets/crees-stock-slumps-after-restructuring-announcement-downbeat-sales-outlook,sadness,Cree's ... Outlook,fox,2015,-1,1
40655,https://www.foxbusiness.com/markets/inside-intel-corp-s-strategy-to-grow-pc-related-revenue,neutral,Inside ... Revenue,fox,2015,0,1
40686,https://www.foxbusiness.com/markets/anadarko-shares-drop-after-earnings-miss,sadness,Anadarko ... Miss,fox,2015,-1,1
40708,https://www.foxbusiness.com/markets/revenue-up-nearly-19-percent-at-atlantic-citys-surviving-casinos-compared-to-last-january,surprise,Revenue ... January,fox,2015,0,1
40738,https://www.foxbusiness.com/markets/rackspace-shares-drop-after-revenue-miss-outlook,sadness,Rackspace ... Outlook,fox,2015,-1,1
40759,https://www.foxbusiness.com/markets/managing-your-credit-report-just-got-a-lot-easier,neutral,Managing ... Easier,fox,2015,0,1
40784,https://www.foxbusiness.com/markets/boeing-ballyhoos-another-multibillion-dollar-buy,neutral,Boeing ... Buy,fox,2015,0,1
40785,https://www.foxbusiness.com/markets/home-improvement-retailer-lowes-boosts-stock-buyback-program-to-up-to-7-4-billion,neutral,Home ... billion,fox,2015,0,1
40796,https://www.foxbusiness.com/markets/hyatt-hotels-misses-2q-earnings-expectations-matches-revenue-forecasts,sadness,Hyatt ... forecasts,fox,2015,-1,1
40802,https://www.foxbusiness.com/markets/starbucks-corporation-earnings-a-record-quarter-but-a-few-things-to-keep-watching,sadness,Starbucks ... Watching,fox,2015,-1,1
40805,https://www.foxbusiness.com/markets/freeport-mcmorans-stock-drops-after-profit-miss-capex-cut,sadness,Freeport-McMoRan's ... Cut,fox,2015,-1,1
40806,https://www.foxbusiness.com/markets/american-international-group-earnings-slow-but-steady,neutral,American ... Steady,fox,2015,0,1
40826,https://www.foxbusiness.com/markets/1-expensive-biotech-stock-worth-buying,neutral,1 ... Buying,fox,2015,0,1
40832,https://www.foxbusiness.com/markets/thredup-raises-81-million-round-led-by-goldman-sachs-investment-partners,joy,ThredUp ... Partners,fox,2015,1,1
40842,https://www.foxbusiness.com/markets/tiffany-cuts-full-year-profit-outlook-as-holiday-sales-dip-partly-on-stronger-us-dollar,sadness,Tiffany ... dollar,fox,2015,-1,1
40843,https://www.foxbusiness.com/markets/herbalife-shares-slide-after-sales-fall-short-of-expectations,sadness,Herbalife ... Expectations,fox,2015,-1,1
40849,https://www.foxbusiness.com/markets/shanghai-composite-sees-further-deep-losses,sadness,Shanghai ... Losses,fox,2015,-1,1
40852,https://www.foxbusiness.com/markets/wisdomtree-expands-international-dividend-etf-lineup,neutral,WisdomTree ... Lineup,fox,2015,0,1
40873,https://www.foxbusiness.com/markets/3-top-biotech-stocks-for-high-risk-investors,neutral,3 ... Investors,fox,2015,0,1
40874,https://www.foxbusiness.com/markets/supreme-court-limits-suits-brought-by-investors-against-companies-making-misleading-claims,anger,Supreme ... claims,fox,2015,-1,1
40884,https://www.foxbusiness.com/markets/tribune-media-declares-special-dividend-reports-big-jump-in-profit-and-sales,joy,Tribune ... Sales,fox,2015,1,1
40909,https://www.foxbusiness.com/markets/iran-reportedly-seizes-u-s-ship,neutral,Iran ... Ship,fox,2015,0,1
40912,https://www.foxbusiness.com/markets/atts-directv-merger-signals-international-growth-focus,neutral,AT&T's ... Focus,fox,2015,0,1
40934,https://www.foxbusiness.com/markets/nu-skin-plunges-on-weaker-than-expected-revenue-outlook-on-china-woes,sadness,Nu ... Woes,fox,2015,-1,1
40936,https://www.foxbusiness.com/markets/3-troubling-charts-advanced-micro-devices-inc-investors-need-to-see,fear,3 ... See,fox,2015,-1,1
40944,https://www.foxbusiness.com/markets/united-technologies-raises-guidance-shares-sink-wait-what,surprise,United ... What?),fox,2015,0,1
40981,https://www.foxbusiness.com/markets/campbell-soup-profit-beats-expectations-while-sales-fall-a-bit-shy,fear,Campbell ... Shy,fox,2015,-1,1
41008,https://www.foxbusiness.com/markets/3-tech-stocks-that-could-disappoint-this-earnings-season,sadness,3 ... Season,fox,2015,-1,1
41012,https://www.foxbusiness.com/markets/rockwell-collins-revenue-outlook-falls-shy-of-forecasts,fear,Rockwell ... Forecasts,fox,2015,-1,1
41029,https://www.foxbusiness.com/markets/ups-raises-dividend-by-9,neutral,UPS ... 9%,fox,2015,0,1
41039,https://www.foxbusiness.com/markets/virgin-america-inc-stock-gets-slammed-on-guidance,sadness,Virgin ... Guidance,fox,2015,-1,1
41065,https://www.foxbusiness.com/markets/gilead-sciences-stagnation-directly-ahead,neutral,Gilead ... Ahead?,fox,2015,0,1
41077,https://www.foxbusiness.com/markets/seattle-mayor-council-seek-review-of-permit-that-allows-shell-oil-drilling-fleet-at-port,neutral,Seattle ... port,fox,2015,0,1
41085,https://www.foxbusiness.com/markets/union-files-federal-unfair-labor-charges-against-atlantic-citys-taj-mahal-casino,anger,Union ... casino,fox,2015,-1,1
41092,https://www.foxbusiness.com/markets/global-stock-markets-rise-after-greece-agrees-to-a-new-bailout-deal-with-its-creditors,joy,Global ... creditors,fox,2015,1,1
41120,https://www.foxbusiness.com/markets/u-s-equity-futures-fall-with-lackluster-4q-earnings-in-focus,sadness,U.S. ... Focus,fox,2015,-1,1
41129,https://www.foxbusiness.com/markets/forget-mercks-headline-numbers-and-focus-on-these-key-points-instead,neutral,Forget ... Instead,fox,2015,0,1
41132,https://www.foxbusiness.com/markets/gold-steadies-as-investors-seek-clues-on-rate-hike-timing,neutral,Gold ... Timing,fox,2015,0,1
41135,https://www.foxbusiness.com/markets/heres-why-shares-of-diamond-offshore-drilling-shot-up-11-in-august,surprise,Here's ... August,fox,2015,0,1
41155,https://www.foxbusiness.com/markets/forget-mortgage-prequalification-heres-a-better-option,neutral,Forget ... Option,fox,2015,0,1
41184,https://www.foxbusiness.com/markets/4-reasons-microsoft-corporation-wont-kill-windows-phone,neutral,4 ... Phone,fox,2015,0,1
41193,https://www.foxbusiness.com/markets/enlink-midstream-reported-a-loss-last-quarter-but-dividend-investors-still-have-reason-to-celebrate,joy,EnLink ... Celebrate,fox,2015,1,1
41195,https://www.foxbusiness.com/markets/markets-close-lower-dollar-boosted-by-yellen-comments,neutral,Markets ... Comments,fox,2015,0,1
41212,https://www.foxbusiness.com/markets/windstream-holdings-beats-1q-profit-expectations-misses-revenue-forecasts,sadness,Windstream ... forecasts,fox,2015,-1,1
41231,https://www.foxbusiness.com/markets/medassets-agrees-to-be-acquired-by-pamplona-capital-for-2-7-billion,joy,MedAssets ... Billion,fox,2015,1,1
41235,https://www.foxbusiness.com/markets/diageo-promises-a-turnaround-as-profits-fall-again,neutral,Diageo ... Again,fox,2015,0,1
41278,https://www.foxnews.com/us/wal-mart-stores-tops-3q-net-income-expectations-shares-rise-in-early-trading,joy,Wal-Mart ... trading,fox,2015,1,1
41281,https://www.foxbusiness.com/markets/pfizer-and-allergan-confirm-plan-to-combine-in-160-billion-deal,joy,Pfizer ... Deal,fox,2015,1,1
41297,https://www.foxbusiness.com/markets/furious-7-becomes-highest-grossing-sequel-in-franchise,neutral,'Furious ... Franchise,fox,2015,0,1
41298,https://www.foxbusiness.com/markets/dividend-stocks-2-to-avoid-1-to-buy,neutral,Dividend ... Buy,fox,2015,0,1
41304,https://www.foxbusiness.com/markets/hormel-slips-as-company-says-bird-flu-lower-pork-prices-and-strong-dollar-hurt-its-3q-sales,sadness,Hormel ... sales,fox,2015,-1,1
41309,https://www.foxbusiness.com/markets/us-stocks-advance-as-technology-energy-sectors-gain-orbitz-jumps-following-expedia-deal,joy,US ... deal,fox,2015,1,1
41326,https://www.foxbusiness.com/markets/why-zulily-inc-stock-zoomed-lower-today,surprise,Why ... Today,fox,2015,0,1
41348,https://www.foxbusiness.com/markets/army-corps-lower-missouri-river-flooding-ends-focus-shifts-to-assessing-damage,sadness,Army ... damage,fox,2015,-1,1
41350,https://www.foxbusiness.com/markets/biogen-inc-earnings-tecfidera-turbulance,neutral,Biogen ... Turbulance,fox,2015,0,1
41351,https://www.foxbusiness.com/markets/treasury-yields-rise-after-u-s-retail-sales-climb,neutral,Treasury ... Climb,fox,2015,0,1
41371,https://www.foxbusiness.com/markets/dreamworks-shares-fall-after-wider-than-expected-loss,sadness,DreamWorks ... Loss,fox,2015,-1,1
41374,https://www.foxbusiness.com/markets/seattles-blue-chip-stocks,neutral,Seattle's ... Stocks,fox,2015,0,1
41414,https://www.foxnews.com/us/march-increase-in-gas-costs-fuel-a-0-2-percent-rise-in-us-consumer-prices,surprise,March ... prices,fox,2015,0,1
