,Unnamed: 0.1,Unnamed: 0,url,emotion,headline,source,yr,sentiment,rel,short_title,full_title,,,,,,,,,,,,,,
26761,5949,1682346,https://www.wsj.com/articles/panasonic-earnings-firm-doubles-forecast-for-annual-net-1383228669?tesla=y,sadness,Panasonic ... Net,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26762,5950,1682500,https://www.wsj.com/articles/indonesia-governors-boost-minimum-wage-1383329132?tesla=y,neutral,Indonesia ... Wage,wsj,2013,0,1,,,,,,,,,,,,,,,,
26763,5951,1682641,https://www.wsj.com/articles/warning-signs-flash-as-stock-market-soars-to-records-warning-signs-flash-as-stock-market-soars-to-records-1383342790?tesla=y,fear,Warning ... Records,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26764,5952,1682694,https://www.wsj.com/articles/derivatives-shift-lifts-cme-earnings-1383590249?tesla=y,neutral,Derivatives ... Earnings,wsj,2013,0,1,,,,,,,,,,,,,,,,
26765,5953,1682917,https://www.wsj.com/articles/hca-3rdquarter-profit-up-14-amid-modest-growth-in-admissions-revenue-1383661905?tesla=y,joy,HCA ... Revenue,wsj,2013,1,1,,,,,,,,,,,,,,,,
26766,5954,1682926,https://www.wsj.com/articles/cvs-caremark-3rdquarter-profit-up-25-on-revenue-growth-legalsettlement-gain-1383655161?tesla=y,neutral,CVS ... Earnings,wsj,2013,0,1,,,,,,,,,,,,,,,,
26767,5955,1682986,https://www.wsj.com/articles/europe-stocks-fall-on-uninspiring-growth-forecast-1383672620?tesla=y,fear,Europe ... Forecast,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26768,5956,1683117,https://www.wsj.com/articles/mondelez-profit-jumps-on-higher-sales-tax-gain-1383774884?tesla=y,joy,Mondelez ... Gain,wsj,2013,1,1,,,,,,,,,,,,,,,,
26769,5957,1683173,https://www.wsj.com/articles/molson-coors8217s-profit-falls-39-on-writedown-weaker-revenue-1383743978?tesla=y,neutral,Molson ... Revenue,wsj,2013,0,1,,,,,,,,,,,,,,,,
26770,5958,1683184,https://www.wsj.com/articles/sequoia-backs-indian-menulisting-firm-zomato8217s-global-push-1383747258?tesla=y,neutral,Sequoia ... Push,wsj,2013,0,1,,,,,,,,,,,,,,,,
26771,5959,1683242,https://www.wsj.com/articles/whole-foods-reports-higher-profit-lower-outlook-1383776050?tesla=y,neutral,Whole ... Outlook,wsj,2013,0,1,,,,,,,,,,,,,,,,
26772,5960,1683283,https://www.wsj.com/articles/disney-profit-rises-on-acrosstheboard-revenue-growth-1383860839?tesla=y,neutral,Disney ... Release,wsj,2013,0,1,,,,,,,,,,,,,,,,
26773,5961,1683389,https://www.wsj.com/articles/europe-stocks-inch-lower-ahead-of-ecb-1383813804?tesla=y,fear,Stocks ... Worries,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26774,5962,1683412,https://www.wsj.com/articles/adidas-confirms-lower-outlook-as-profit-falls-1383810189?tesla=y,sadness,Adidas ... Nike,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26775,5963,1683432,https://www.wsj.com/articles/wendy8217s-shares-fall-after-results-miss-views-1383854829?tesla=y,sadness,Wendy's ... Views,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26776,5964,1683485,https://www.wsj.com/articles/nvidia-reports-lower-profit-but-higher-dividend-1383864399?tesla=y,sadness,Nvidia ... Dividend,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26777,5965,1683491,https://www.wsj.com/articles/ecb-cuts-rates-unexpectedly-as-low-inflation-threatens-recovery-1383828884?tesla=y,fear,ECB ... Recovery,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26778,5966,1683497,https://www.wsj.com/articles/euro-slides-bonds-rise-on-ecb-rate-cut-1383836212?tesla=y,neutral,Euro ... Cut,wsj,2013,0,1,,,,,,,,,,,,,,,,
26779,5967,1683498,https://www.wsj.com/articles/amc-networks-3rdquarter-net-up-59-on-strong-ad-sales-growth-1383834731?tesla=y,joy,AMC ... 59%,wsj,2013,1,1,,,,,,,,,,,,,,,,
26780,5968,1683503,https://www.wsj.com/articles/scripps-networks-profit-rises-89-on-higher-ad-revenue-1383829557?tesla=y,joy,Scripps ... Revenue,wsj,2013,1,1,,,,,,,,,,,,,,,,
26781,5969,1683532,https://www.wsj.com/articles/lions-gate-profit-plunges-on-debt-costs-lower-revenue-1383916300?tesla=y,neutral,Lions ... Revenue,wsj,2013,0,1,,,,,,,,,,,,,,,,
26782,5970,1683600,https://www.wsj.com/articles/pimco-reports-near-39-billion-net-outflow-1383913720?tesla=y,sadness,Pimco ... Outflow,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26783,5971,1683668,https://www.wsj.com/articles/stock-futures-treasurys-gold-fall-on-jobs-report-that-raises-prospect-of-fed-taper-1383919672?tesla=y,neutral,Stocks ... Fed,wsj,2013,0,1,,,,,,,,,,,,,,,,
26784,5972,1683916,https://www.wsj.com/articles/bear-stearns-liquidators-sue-fitch-moody8217s-samppbear-stearns-liquidators-sue-ratings-firms-1384212386?tesla=y,neutral,Bear ... S&P,wsj,2013,0,1,,,,,,,,,,,,,,,,
26785,5973,1683975,https://www.wsj.com/articles/indian-shares-end-lower-rupee-falls-1384171168?tesla=y,neutral,Indian ... Falls,wsj,2013,0,1,,,,,,,,,,,,,,,,
26786,5974,1683981,https://www.wsj.com/articles/tribune-reports-profit-despite-revenue-drop-1384182327?tesla=y,sadness,Tribune ... Drop,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26787,5975,1684068,https://www.wsj.com/articles/india-posts-weak-industrial-growth-consumer-inflation-hits-double-digits-1384261140?tesla=y,fear,India ... Recovery,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26788,5976,1684074,https://www.wsj.com/articles/brunello-cucinelli-earnings-profit-sales-rise-at-cashmere-specialist-1384279259?tesla=y,joy,Brunello ... Specialist,wsj,2013,1,1,,,,,,,,,,,,,,,,
26789,5977,1684079,https://www.wsj.com/articles/dean-foods-net-soars-on-whitewave-gain-1384266140?tesla=y,fear,Dean ... Business,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26790,5978,1684398,https://www.wsj.com/articles/indian-shares-end-lower-rupee-gains-1384347150?tesla=y,sadness,Indian ... Gains,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26791,5979,1684550,https://www.wsj.com/articles/applied-materials-reports-profit-on-higher-revenue-1384465595?tesla=y,joy,Applied ... Revenue,wsj,2013,1,1,,,,,,,,,,,,,,,,
26792,5980,1684637,https://www.wsj.com/articles/monte-dei-paschi-posts-sixth-consecutive-quarterly-loss-1384456829?tesla=y,sadness,Banca ... Loss,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26793,5981,1684930,https://www.wsj.com/articles/cuomo-stockpiles-cashcuomo-stockpiles-cash-1384741188?tesla=y,neutral,Cuomo ... Cash,wsj,2013,0,1,,,,,,,,,,,,,,,,
26794,5982,1685003,https://www.wsj.com/articles/tmobile-builds-spectrum-war-chest-with-planned-2b-debt-issue-18b-stock-saletmobile-builds-spectrum-war-chest-via-debt-issue-stock-sale-1384786075?tesla=y,neutral,T-Mobile ... Spectrum,wsj,2013,0,1,,,,,,,,,,,,,,,,
26795,5983,1685111,https://www.wsj.com/articles/european-stocks-down-as-markets-await-key-data-1384767282?tesla=y,sadness,Dow ... 16000,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26796,5984,1685275,https://www.wsj.com/articles/japan-stocks-fall-as-dollar-slips-below-165100-1384824960?tesla=y,joy,Chinese ... Rally,wsj,2013,1,1,,,,,,,,,,,,,,,,
26797,5985,1685342,https://www.wsj.com/articles/home-depot-net-up-on-samestore-sales-growth-1384861065?tesla=y,joy,Home ... Outlook,wsj,2013,1,1,,,,,,,,,,,,,,,,
26798,5986,1685400,https://www.wsj.com/articles/smucker-profit-rises-on-lower-costs-cuts-sales-guidance-1384964716?tesla=y,neutral,Smucker ... Guidance,wsj,2013,0,1,,,,,,,,,,,,,,,,
26799,5987,1685416,https://www.wsj.com/articles/consumer-prices-ease-amid-lower-fuel-costs-1384954799?tesla=y,neutral,Consumer ... Costs,wsj,2013,0,1,,,,,,,,,,,,,,,,
26800,5988,1685439,https://www.wsj.com/articles/asian-shares-mostly-lower-caution-ahead-of-fed-minutes-1384911004?tesla=y,neutral,Asian ... Minutes,wsj,2013,0,1,,,,,,,,,,,,,,,,
26801,5989,1685440,https://www.wsj.com/articles/china8217s-interbank-rates-ease-after-central-bank8217s-cash-injection-1384939581?tesla=y,neutral,China's ... Injection,wsj,2013,0,1,,,,,,,,,,,,,,,,
26802,5990,1685442,https://www.wsj.com/articles/australia-sees-grimmer-economic-outlook-as-debt-row-simmers-1384935667?tesla=y,sadness,Australia ... Simmers,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26803,5991,1685491,https://www.wsj.com/articles/johnson-controls-unveils-stock-buyback-dividend-hike-1384990637?tesla=y,neutral,Johnson ... Hike,wsj,2013,0,1,,,,,,,,,,,,,,,,
26804,5992,1685518,https://www.wsj.com/articles/williamssonoma-reports-higher-earnings-outlook-1384984981?tesla=y,neutral,Williams-Sonoma ... Outlook,wsj,2013,0,1,,,,,,,,,,,,,,,,
26805,5993,1685535,https://www.wsj.com/articles/dollar-rises-on-euro-falls-vs-yen-1384961724?tesla=y,neutral,Fed ... Gains,wsj,2013,0,1,,,,,,,,,,,,,,,,
26806,5994,1685781,https://www.wsj.com/articles/mw-update-dollar-gains-on-yen-as-investors-mull-fed-minutes-1385049121?tesla=y,neutral,Dollar ... ¥101,wsj,2013,0,1,,,,,,,,,,,,,,,,
26807,5995,1685873,https://www.wsj.com/articles/dollar-gains-on-commodity-currencies-1385139108?tesla=y,neutral,Australian ... Dollar,wsj,2013,0,1,,,,,,,,,,,,,,,,
26808,5996,1686411,https://www.wsj.com/articles/hewlettpackard-sales-drop-but-results-top-expectations-1385501647?tesla=y,sadness,H-P's ... Expectations,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26809,5997,1686511,https://www.wsj.com/articles/treasury-bonds-lower-after-mixed-data-1385563755?tesla=y,surprise,Treasurys ... Sessions,wsj,2013,0,1,,,,,,,,,,,,,,,,
26810,5998,1686579,https://www.wsj.com/articles/uk-economic-growth-driven-by-consumer-spending-1385547867?tesla=y,neutral,U.K. ... Spending,wsj,2013,0,1,,,,,,,,,,,,,,,,
26811,5999,1686584,https://www.wsj.com/articles/orange-sells-dominican-republic-unit-for-144-billion-to-investment-firm-altice-1385563040?tesla=y,sadness,Orange ... Altice,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26812,6000,1686868,https://www.wsj.com/articles/eurozone-jobless-rate-falls-inflation-rate-rises-1385720217?tesla=y,neutral,Euro-Zone ... Concerns,wsj,2013,0,1,,,,,,,,,,,,,,,,
26813,6001,1687018,https://www.wsj.com/articles/fed-eyes-financial-system8217s-weak-link-1385935799?tesla=y,neutral,Fed ... Link,wsj,2013,0,1,,,,,,,,,,,,,,,,
26814,6002,1687387,https://www.wsj.com/articles/oecd-global-inflation-rate-falls-further-1386073613?tesla=y,neutral,OECD ... Further,wsj,2013,0,1,,,,,,,,,,,,,,,,
26815,6003,1687427,https://www.wsj.com/articles/microsoft-sells-8-billion-of-debt-1386109887?tesla=y,sadness,Microsoft ... Debt,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26816,6004,1687482,https://www.wsj.com/articles/express-cuts-fullyear-earnings-outlook-1386165310?tesla=y,neutral,Express ... Outlook,wsj,2013,0,1,,,,,,,,,,,,,,,,
26817,6005,1687621,https://www.wsj.com/articles/nikkei-leads-asian-markets-lower-australian-dollar-tumbles-1386121690?tesla=y,sadness,Nikkei ... Tumbles,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26818,6006,1687709,https://www.wsj.com/articles/five-below-profit-soars-on-revenue-growth-1386280078?tesla=y,joy,Five ... Growth,wsj,2013,1,1,,,,,,,,,,,,,,,,
26819,6007,1687714,https://www.wsj.com/articles/ulta-salon-profit-rises-issues-weak-outlook-1386279230?tesla=y,sadness,Ulta ... Outlook,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26820,6008,1687787,https://www.wsj.com/articles/european-stocks-lower-ahead-of-ecb-1386235300?tesla=y,neutral,Stocks ... Row,wsj,2013,0,1,,,,,,,,,,,,,,,,
26821,6009,1687833,https://www.wsj.com/articles/brazil-stocks-open-higher-on-global-growth-outlook-1386248280?tesla=y,neutral,Brazil ... Outlook,wsj,2013,0,1,,,,,,,,,,,,,,,,
26822,6010,1687879,https://www.wsj.com/articles/toro8217s-profit-soars-on-broad-sales-growth-1386254651?tesla=y,joy,Toro's ... Growth,wsj,2013,1,1,,,,,,,,,,,,,,,,
26823,6011,1688452,https://www.wsj.com/articles/japan8217s-gdp-growth-slows-current-account-in-red-1386550990?tesla=y,neutral,Japan's ... Red,wsj,2013,0,1,,,,,,,,,,,,,,,,
26824,6012,1688524,https://www.wsj.com/articles/mastercard-boosts-dividend-83-oks-35-billion-buyback-1386712669?tesla=y,neutral,MasterCard ... Buyback,wsj,2013,0,1,,,,,,,,,,,,,,,,
26825,6013,1688664,https://www.wsj.com/articles/european-stocks-edge-lower-amid-fed-uncertainty-1386667403?tesla=y,fear,Stocks ... Gains,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26826,6014,1688727,https://www.wsj.com/articles/3d-printing-stocks-gain-wall-street8217s-eye-1386780047?tesla=y,neutral,3-D ... Eye,wsj,2013,0,1,,,,,,,,,,,,,,,,
26827,6015,1688739,https://www.wsj.com/articles/joy-global-profit-plummets-87-on-weak-demand-1386764563?tesla=y,sadness,Joy ... Demand,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26828,6016,1688748,https://www.wsj.com/articles/asian-markets-lower-investors-cautious-ahead-of-fed-meet-1386725912?tesla=y,neutral,Asian ... Meeting,wsj,2013,0,1,,,,,,,,,,,,,,,,
26829,6017,1688783,https://www.wsj.com/articles/australia-jobless-rate-edges-toward-financial-crisis-high-1386810915?tesla=y,neutral,Australia ... High,wsj,2013,0,1,,,,,,,,,,,,,,,,
26830,6018,1688842,https://www.wsj.com/articles/costco-net-up-22-on-revenue-growth-1386763016?tesla=y,joy,Costco ... Revenue,wsj,2013,1,1,,,,,,,,,,,,,,,,
26831,6019,1688848,https://www.wsj.com/articles/crude-oil-rangebound-as-markets-assess-stockpile-data-agency-forecasts-1386750851?tesla=y,fear,U.S. ... Decline,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26832,6020,1688988,https://www.wsj.com/articles/mw-update-dollar-rises-as-retail-sales-improve-1386865922?tesla=y,neutral,Dollar ... Sales,wsj,2013,0,1,,,,,,,,,,,,,,,,
26833,6021,1689067,https://www.wsj.com/articles/cisco-cuts-growth-outlook-1386878286?tesla=y,neutral,Cisco ... Outlook,wsj,2013,0,1,,,,,,,,,,,,,,,,
26834,6022,1689137,https://www.wsj.com/articles/greece-posts-836427-billion-primary-budget-surplus-1386855112?tesla=y,neutral,Greece ... Surplus,wsj,2013,0,1,,,,,,,,,,,,,,,,
26835,6023,1689144,https://www.wsj.com/articles/ciena-loss-narrows-on-revenue-growth-1386853207?tesla=y,sadness,Ciena ... Growth,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26836,6024,1689150,https://www.wsj.com/articles/brazil8217s-central-bank-sees-low-inflation-ahead-1386856437?tesla=y,neutral,Brazil's ... Ahead,wsj,2013,0,1,,,,,,,,,,,,,,,,
26837,6025,1689161,https://www.wsj.com/articles/sweden-inflation-remains-well-below-target-raising-likelihood-of-rate-cut-1386844861?tesla=y,neutral,Sweden ... Target,wsj,2013,0,1,,,,,,,,,,,,,,,,
26838,6026,1689243,https://www.wsj.com/articles/china-everbright-bank-raises-3-billion-after-adding-shares-in-hong-kong-ipo-1386994934?tesla=y,joy,China ... IPO,wsj,2013,1,1,,,,,,,,,,,,,,,,
26839,6027,1689359,https://www.wsj.com/articles/treasury-bonds-rise-foreign-central-banks-increase-holdings-1386944516?tesla=y,neutral,Treasury ... Data,wsj,2013,0,1,,,,,,,,,,,,,,,,
26840,6028,1689531,https://www.wsj.com/articles/asian-shares-lower-ahead-of-china-data-fed-meeting-1387157688?tesla=y,sadness,Asian ... Disappoints,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26841,6029,1689562,https://www.wsj.com/articles/treasury-bonds-higher-ahead-of-fed-decision-on-bond-buying-1387205067?tesla=y,sadness,Treasurys ... Gains,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26842,6030,1689789,https://www.wsj.com/articles/nucor-forecasts-downbeat-quarterly-earnings-1387292376?tesla=y,sadness,Nucor ... Earnings,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26843,6031,1689860,https://www.wsj.com/articles/german-economic-expectations-smash-forecasts-1387277050?tesla=y,neutral,German ... Forecasts,wsj,2013,0,1,,,,,,,,,,,,,,,,
26844,6032,1689918,https://www.wsj.com/articles/dollar-edges-higher-ahead-of-fed-1387292485?tesla=y,neutral,Dollar ... Fed,wsj,2013,0,1,,,,,,,,,,,,,,,,
26845,6033,1689956,https://www.wsj.com/articles/comex-gold-edges-higher-as-investors-await-fed-1387378128?tesla=y,sadness,Gold ... Move,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26846,6034,1689968,https://www.wsj.com/articles/paychex-profit-rises-73-on-continued-revenue-growth-1387402174?tesla=y,joy,Paychex ... Revenue,wsj,2013,1,1,,,,,,,,,,,,,,,,
26847,6035,1690011,https://www.wsj.com/articles/oil-markets-await-us-fed-meeting-1387354300?tesla=y,neutral,Oil ... Move,wsj,2013,0,1,,,,,,,,,,,,,,,,
26848,6036,1690063,https://www.wsj.com/articles/lennox-narrows-2013-outlook-on-earnings-revenue-1387375261?tesla=y,neutral,Lennox ... Outlook,wsj,2013,0,1,,,,,,,,,,,,,,,,
26849,6037,1690290,https://www.wsj.com/articles/cocacola-enterprises-offers-weak-2014-earnings-outlook-1387460346?tesla=y,sadness,Coca-Cola ... Outlook,wsj,2013,-1,1,,,,,,,,,,,,,,,,
26850,6038,1690295,https://www.wsj.com/articles/kb-home8217s-profit-soars-on-higher-selling-prices-1387462530?tesla=y,joy,KB ... Prices,wsj,2013,1,1,,,,,,,,,,,,,,,,
26851,6039,1690406,https://www.wsj.com/articles/indian-stocks-rupee-edge-lower-after-fed-move-1387437021?tesla=y,neutral,Indian ... Move,wsj,2013,0,1,,,,,,,,,,,,,,,,
26852,6040,1690481,https://www.wsj.com/articles/canada-inflation-edges-higher-1387550971?tesla=y,neutral,Canada ... Higher,wsj,2013,0,1,,,,,,,,,,,,,,,,
26853,6041,1691239,https://www.wsj.com/articles/gold-inches-higher-on-weak-dollar-thin-trade-1388069753?tesla=y,neutral,Gold ... Dollar,wsj,2013,0,1,,,,,,,,,,,,,,,,
26854,6042,1691398,https://www.wsj.com/articles/monte-dei-paschi-holders-ok-capital-raising-1388241485?tesla=y,joy,Monte ... Raising,wsj,2013,1,1,,,,,,,,,,,,,,,,
26855,3532,1355023,https://www.wsj.com/articles/chinese-banks-eye-global-bond-market-1388562944?tesla=y,neutral,Chinese ... Market,wsj,2014,0,1,,,,,,,,,,,,,,,,
26856,3533,1355723,https://www.wsj.com/articles/venezuela-raises-minimum-wage-pension-benefits-amid-high-inflation-1389046084?tesla=y,sadness,Venezuela ... Inflation,wsj,2014,-1,1,,,,,,,,,,,,,,,,
26857,3534,1355831,https://www.wsj.com/articles/fresh-coffee-boosts-seven-amp-i-earnings-1389089296?tesla=y,joy,Seven ... Profit,wsj,2014,1,1,,,,,,,,,,,,,,,,
26858,3535,1355851,https://www.wsj.com/articles/treasurys-rise-slightly-after-mixed-data-1389107616?tesla=y,neutral,Treasurys ... Auction,wsj,2014,0,1,,,,,,,,,,,,,,,,
26859,3536,1356168,https://www.wsj.com/articles/europe-stocks-steady-ahead-of-economic-data-1389172048?tesla=y,sadness,Europe ... Data,wsj,2014,-1,1,,,,,,,,,,,,,,,,
26860,3537,1356220,https://www.wsj.com/articles/cargill-earnings-jump-36-as-grain-pressures-ease-1389285203?tesla=y,neutral,Cargill ... Demand,wsj,2014,0,1,,,,,,,,,,,,,,,,
26861,3538,1356242,https://www.wsj.com/articles/emerging-market-currencies-suffer-as-dollar-rises-1389259212?tesla=y,fear,European ... Caution,wsj,2014,-1,1,,,,,,,,,,,,,,,,
26862,3539,1356389,https://www.wsj.com/articles/mexico-sells-4-billion-in-longterm-bonds-1389328410?tesla=y,sadness,Mexico ... Bonds,wsj,2014,-1,1,,,,,,,,,,,,,,,,
26863,3540,1356484,https://www.wsj.com/articles/mw-update-dollar-inches-up-ahead-of-us-jobs-data-1389362625?tesla=y,neutral,Dollar ... Data,wsj,2014,0,1,,,,,,,,,,,,,,,,
26864,3541,1356581,https://www.wsj.com/articles/steve-madden-sees-weaker-earnings-1389369541?tesla=y,fear,Steve ... Earnings,wsj,2014,-1,1,,,,,,,,,,,,,,,,
26865,3542,1356919,https://www.wsj.com/articles/lululemon-cuts-profit-outlook-on-view-as-sales-slow-1389612169?tesla=y,neutral,Supply-Chain ... Lululemon,wsj,2014,0,1,,,,,,,,,,,,,,,,
26866,3543,1356954,https://www.wsj.com/articles/amec-eyes-32-billion-foster-wheeler-deal-1389599947?tesla=y,neutral,Amec ... Deal,wsj,2014,0,1,,,,,,,,,,,,,,,,
26867,3544,1357093,https://www.wsj.com/articles/world-bank-sees-stronger-global-growth-fed-exit-risks-1389746114?tesla=y,neutral,World ... Risks,wsj,2014,0,1,,,,,,,,,,,,,,,,
26868,3545,1357154,https://www.wsj.com/articles/treasurys-prices-fall-after-retail-spending-report-1389710204?tesla=y,sadness,Strong ... Treasurys,wsj,2014,-1,1,,,,,,,,,,,,,,,,
26869,3546,1357205,https://www.wsj.com/articles/jp-morgan-profit-falls-wells-fargo-earnings-rise-1389726519?tesla=y,neutral,Wells ... Maker,wsj,2014,0,1,,,,,,,,,,,,,,,,
26870,3547,1357531,https://www.wsj.com/articles/eu-agrees-deal-to-overhaul-financial-market-rules-1389800941?tesla=y,neutral,EU ... Rules,wsj,2014,0,1,,,,,,,,,,,,,,,,
26871,3548,1357594,https://www.wsj.com/articles/pnc-financial-profit-rises-on-loan-growth-improved-credit-quality-1389874645?tesla=y,joy,PNC ... Quality,wsj,2014,1,1,,,,,,,,,,,,,,,,
26872,3549,1357722,https://www.wsj.com/articles/asian-morning-briefing-weak-earnings-hit-us-stocks-1389911625?tesla=y,sadness,Asian ... Stocks,wsj,2014,-1,1,,,,,,,,,,,,,,,,
26873,3550,1357790,https://www.wsj.com/articles/rising-dollar-pressures-global-currencies-1389885130?tesla=y,fear,Australian ... Fears,wsj,2014,-1,1,,,,,,,,,,,,,,,,
26874,3551,1357814,https://www.wsj.com/articles/schlumberger-net-rises-on-mideast-asia-revenue-growth-1389958132?tesla=y,joy,Schlumberger ... Growth,wsj,2014,1,1,,,,,,,,,,,,,,,,
26875,3552,1357821,https://www.wsj.com/articles/india-shares-fall-weighed-by-software-stocks-1389958415?tesla=y,sadness,India ... Stocks,wsj,2014,-1,1,,,,,,,,,,,,,,,,
26876,3553,1358194,https://www.wsj.com/articles/india-shares-end-higher-led-by-software-stocks-1390216998?tesla=y,neutral,India ... Stocks,wsj,2014,0,1,,,,,,,,,,,,,,,,
26877,3554,1358254,https://www.wsj.com/articles/imf-raises-2014-global-growth-outlook-1390323146?tesla=y,neutral,IMF ... Outlook,wsj,2014,0,1,,,,,,,,,,,,,,,,
26878,3555,1358258,https://www.wsj.com/articles/delta-profit-soars-on-huge-gain-1390308521?tesla=y,joy,Delta ... Gain,wsj,2014,1,1,,,,,,,,,,,,,,,,
26879,3556,1358278,https://www.wsj.com/articles/consol-sets-15-billion-capitalspending-plan-1390309944?tesla=y,neutral,Consol ... Plan,wsj,2014,0,1,,,,,,,,,,,,,,,,
26880,3557,1358326,https://www.wsj.com/articles/german-economic-expectations-fall-slightly-1390300544?tesla=y,neutral,German ... Slightly,wsj,2014,0,1,,,,,,,,,,,,,,,,
26881,3558,1358391,https://www.wsj.com/articles/fed-hopes-buoy-dollar-1390321293?tesla=y,neutral,Dollar ... Yen,wsj,2014,0,1,,,,,,,,,,,,,,,,
26882,3559,1358474,https://www.wsj.com/articles/us-bancorp-profit-grows-25-on-lower-taxes-provisions-1390395066?tesla=y,neutral,U.S. ... Grows,wsj,2014,0,1,,,,,,,,,,,,,,,,
