,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,url,emotion,headline,source,yr,sentiment,rel,short_title,full_title,time,url_regex,url_time
98,98,98,26720,5908,1680002,https://www.wsj.com/articles/amr-swings-to-profit-on-lower-costs-stronger-revenue-1382020958?tesla=y,neutral,AMR ... Revenue,wsj,2013,0,1,,,"[{'title': 'Updated Oct. 17, 2013 11:31 am ET'}]","Oct. 17, 2013",2013-10-17
99,99,99,26721,5909,1680026,https://www.wsj.com/articles/las-vegas-sands-3rdquarter-net-jumps-79-amid-strong-macau-results-1382045188?tesla=y,joy,Las ... Rise,wsj,2013,1,1,,,"[{'title': 'Oct. 17, 2013 5:40 pm ET'}]","Oct. 17, 2013",2013-10-17
100,100,100,26722,5910,1680038,https://www.wsj.com/articles/advanced-micro-devices-posts-profit-on-higher-revenue-1382043559?tesla=y,sadness,AMD ... Disappoints,wsj,2013,-1,1,,,"[{'title': 'Oct. 17, 2013 5:00 pm ET'}]","Oct. 17, 2013",2013-10-17
101,101,101,26723,5911,1680069,https://www.wsj.com/articles/tsmc-forecasts-revenue-drop-in-fourth-quarter-update-1382011382?tesla=y,sadness,TSMC ... Decline,wsj,2013,-1,1,,,"[{'title': 'Updated Oct. 17, 2013 11:27 am ET'}]","Oct. 17, 2013",2013-10-17
102,102,102,26724,5912,1680180,https://www.wsj.com/articles/schlumberger-3rdquarter-profit-jumps-20-on-broad-revenue-growth-1382094994?tesla=y,neutral,Oil-Field ... Growth,wsj,2013,0,1,,,"[{'title': 'Updated Oct. 18, 2013 5:11 pm ET'}]","Oct. 18, 2013",2013-10-18
103,103,103,26725,5913,1680258,https://www.wsj.com/articles/australia-central-bank-says-lower-dollar-needed-for-economy-1382072828?tesla=y,neutral,Australia ... Economy,wsj,2013,0,1,,,"[{'title': 'Oct. 18, 2013 1:07 am ET'}]","Oct. 18, 2013",2013-10-18
104,104,104,26726,5914,1680318,https://www.wsj.com/articles/asian-shares-higher-ahead-of-china-gdp-data-1382059751?tesla=y,neutral,Asian ... Data,wsj,2013,0,1,,,"[{'title': 'Updated Oct. 18, 2013 5:01 am ET'}]","Oct. 18, 2013",2013-10-18
105,105,105,26727,5915,1680589,https://www.wsj.com/articles/indian-shares-end-slightly-higher-rupee-falls-1382358855?tesla=y,neutral,Indian ... Falls,wsj,2013,0,1,,,"[{'title': 'Oct. 21, 2013 8:36 am ET'}]","Oct. 21, 2013",2013-10-21
106,106,106,26728,5916,1680595,https://www.wsj.com/articles/housing-development-finance-net-profit-increases-10-1382353294?tesla=y,joy,Housing ... 10%,wsj,2013,1,1,,,"[{'title': 'Oct. 21, 2013 7:02 am ET'}]","Oct. 21, 2013",2013-10-21
107,107,107,26729,5917,1680672,https://www.wsj.com/articles/panera-reports-higher-profit-but-lower-outlook-1382476415?tesla=y,sadness,Panera ... Outlook,wsj,2013,-1,1,,,"[{'title': 'Oct. 22, 2013 5:14 pm ET'}]","Oct. 22, 2013",2013-10-22
108,108,108,26730,5918,1680689,https://www.wsj.com/articles/indian-shares-end-slightly-lower-rupee-falls-1382446519?tesla=y,neutral,Indian ... Falls,wsj,2013,0,1,,,"[{'title': 'Oct. 22, 2013 8:57 am ET'}]","Oct. 22, 2013",2013-10-22
109,109,109,26731,5919,1680703,https://www.wsj.com/articles/dollar-firms-ahead-of-payrolls-data-1382430335?tesla=y,neutral,Dollar ... Data,wsj,2013,0,1,,,"[{'title': 'Updated Oct. 22, 2013 6:58 am ET'}]","Oct. 22, 2013",2013-10-22
110,110,110,26732,5920,1680797,https://www.wsj.com/articles/canada-august-retail-sales-edge-higher-1382451132?tesla=y,neutral,Canada ... Higher,wsj,2013,0,1,,,"[{'title': 'Oct. 22, 2013 10:12 am ET'}]","Oct. 22, 2013",2013-10-22
111,111,111,26733,5921,1680804,https://www.wsj.com/articles/amgen-3rdquarter-profit-up-24-amid-broad-sales-growth-1382473840?tesla=y,joy,Amgen's ... Growth,wsj,2013,1,1,,,"[{'title': 'Oct. 22, 2013 4:43 pm ET'}]","Oct. 22, 2013",2013-10-22
112,112,112,26734,5922,1680823,https://www.wsj.com/articles/symantec-reports-lower-revenue-outlook-1382561629?tesla=y,sadness,Symantec ... Outlook,wsj,2013,-1,1,,,"[{'title': 'Oct. 23, 2013 4:54 pm ET'}]","Oct. 23, 2013",2013-10-23
113,113,113,26735,5923,1680841,https://www.wsj.com/articles/eli-lilly-3rdquarter-profit-down-93-revenue-rises-1382526388?tesla=y,neutral,Eli ... Rise,wsj,2013,0,1,,,"[{'title': 'Oct. 23, 2013 7:21 am ET'}]","Oct. 23, 2013",2013-10-23
114,114,114,26736,5924,1680860,https://www.wsj.com/articles/heineken-cuts-profit-outlook-1382516361?tesla=y,joy,Heineken ... Outlook,wsj,2013,1,1,,,"[{'title': 'Oct. 23, 2013 4:20 am ET'}]","Oct. 23, 2013",2013-10-23
115,115,115,26737,5925,1680873,https://www.wsj.com/articles/dr-pepper-earnings-profit-climbs-16-sales-improve-slightly-1382543642?tesla=y,joy,Dr ... Slightly,wsj,2013,1,1,,,"[{'title': 'Oct. 23, 2013 11:54 am ET'}]","Oct. 23, 2013",2013-10-23
116,116,116,26738,5926,1680927,https://www.wsj.com/articles/ethan-allen-1stquarter-net-drops-on-clearance-sales-low-backlog-1382568498?tesla=y,sadness,Ethan ... Backlog,wsj,2013,-1,1,,,"[{'title': 'Oct. 23, 2013 7:24 pm ET'}]","Oct. 23, 2013",2013-10-23
117,117,117,26739,5927,1680979,https://www.wsj.com/articles/brazil-issues-32-billion-in-global-bonds-1382573752?tesla=y,neutral,Brazil ... Bonds,wsj,2013,0,1,,,"[{'title': 'Oct. 23, 2013 8:16 pm ET'}]","Oct. 23, 2013",2013-10-23
118,118,118,26740,5928,1681010,https://www.wsj.com/articles/goldcorp-profit-falls-on-lower-gold-prices-1382659873?tesla=y,joy,Goldcorp ... Prices,wsj,2013,1,1,,,"[{'title': 'Oct. 24, 2013 8:11 pm ET'}]","Oct. 24, 2013",2013-10-24
119,119,119,26741,5929,1681134,https://www.wsj.com/articles/kkr-posts-60-net-income-jump-1382617617?tesla=y,joy,Deals ... Profit,wsj,2013,1,1,,,"[{'title': 'Updated Oct. 24, 2013 8:39 am ET'}]","Oct. 24, 2013",2013-10-24
120,120,120,26742,5930,1681142,https://www.wsj.com/articles/daimler-profit-soars-on-lower-taxes-efficiency-gains-1382597518?tesla=y,neutral,Daimler ... Lift,wsj,2013,0,1,,,"[{'title': 'Updated Oct. 24, 2013 7:18 am ET'}]","Oct. 24, 2013",2013-10-24
121,121,121,26743,5931,1681213,https://www.wsj.com/articles/credit-suisse-thirdquarter-profit-misses-forecasts-1382593471?tesla=y,sadness,Credit ... Forecasts,wsj,2013,-1,1,,,"[{'title': 'Updated Oct. 24, 2013 5:56 am ET'}]","Oct. 24, 2013",2013-10-24
122,122,122,26744,5932,1681598,https://www.wsj.com/articles/seagate-tech-profit-down-27-while-revenue-falls-1382993234?tesla=y,sadness,Seagate ... Earnings,wsj,2013,-1,1,,,"[{'title': 'Oct. 28, 2013 4:54 pm ET'}]","Oct. 28, 2013",2013-10-28
123,123,123,26745,5933,1681621,https://www.wsj.com/articles/biogen-reports-higher-earnings-outlook-1382962795?tesla=y,neutral,Biogen ... Outlook,wsj,2013,0,1,,,"[{'title': 'Updated Oct. 28, 2013 11:19 am ET'}]","Oct. 28, 2013",2013-10-28
124,124,124,26746,5934,1681833,https://www.wsj.com/articles/occidental-petroleum-profit-up-15-amid-higher-production-domestic-prices-1383054940?tesla=y,neutral,Occidental ... Spinoff,wsj,2013,0,1,,,"[{'title': 'Updated Oct. 29, 2013 4:01 pm ET'}]","Oct. 29, 2013",2013-10-29
125,125,125,26747,5935,1681870,https://www.wsj.com/articles/asian-shares-lower-ahead-of-fed-meeting-1383010327?tesla=y,sadness,Asian ... Earnings,wsj,2013,-1,1,,,"[{'title': 'Updated Oct. 29, 2013 4:58 am ET'}]","Oct. 29, 2013",2013-10-29
126,126,126,26748,5936,1681871,https://www.wsj.com/articles/bp-thirdquarter-net-profit-drops-34-1383034729?tesla=y,sadness,BP ... 34%,wsj,2013,-1,1,,,"[{'title': 'Updated Oct. 29, 2013 5:30 am ET'}]","Oct. 29, 2013",2013-10-29
127,127,127,26749,5937,1681952,https://www.wsj.com/articles/europe-stocks-edge-higher-as-markets-await-fed-stance-1383124512?tesla=y,fear,Europe ... Stance,wsj,2013,-1,1,,,"[{'title': 'Updated Oct. 30, 2013 7:41 am ET'}]","Oct. 30, 2013",2013-10-30
128,128,128,26750,5938,1681953,https://www.wsj.com/articles/nippon-steel-sees-2-billion-net-profit-1383128789?tesla=y,joy,Nippon ... Profit,wsj,2013,1,1,,,"[{'title': 'Oct. 30, 2013 6:27 am ET'}]","Oct. 30, 2013",2013-10-30
129,129,129,26751,5939,1681958,https://www.wsj.com/articles/asian-shares-trade-higher-markets-await-fed-meeting-results-1383097215?tesla=y,neutral,Asian ... Results,wsj,2013,0,1,,,"[{'title': 'Updated Oct. 30, 2013 5:05 am ET'}]","Oct. 30, 2013",2013-10-30
130,130,130,26752,5940,1681959,https://www.wsj.com/articles/bharti8217s-net-profit-misses-expectations-1383115819?tesla=y,sadness,Bharti's ... Expectations,wsj,2013,-1,1,,,"[{'title': 'Oct. 30, 2013 2:51 am ET'}]","Oct. 30, 2013",2013-10-30
131,131,131,26753,5941,1682025,https://www.wsj.com/articles/metlife-swings-to-profit-on-operating-earnings-growth-1383166331?tesla=y,joy,MetLife ... Profit,wsj,2013,1,1,,,"[{'title': 'Oct. 30, 2013 5:15 pm ET'}]","Oct. 30, 2013",2013-10-30
132,132,132,26754,5942,1682076,https://www.wsj.com/articles/expedia-profit-down-slightly-but-revenue-grows-on-higher-bookings-1383166786?tesla=y,neutral,Expedia's ... Bookings,wsj,2013,0,1,,,"[{'title': 'Updated Oct. 30, 2013 11:54 pm ET'}]","Oct. 30, 2013",2013-10-30
133,133,133,26755,5943,1682093,https://www.wsj.com/articles/comcast-3rdquarter-net-down-18-as-revenue-drops-1383131270?tesla=y,sadness,Comcast's ... Olympics,wsj,2013,-1,1,,,"[{'title': 'Updated Oct. 30, 2013 11:51 pm ET'}]","Oct. 30, 2013",2013-10-30
134,134,134,26756,5944,1682122,https://www.wsj.com/articles/don8217t-believe-china8217s-skyhigh-growth-numbersdon8217t-believe-china8217s-skyhigh-growth-numbers-1383076238?tesla=y,neutral,Ruchir ... Numbers,wsj,2013,0,1,,,"[{'title': 'Oct. 30, 2013 7:09 pm ET'}]","Oct. 30, 2013",2013-10-30
135,135,135,26757,5945,1682212,https://www.wsj.com/articles/euro-falls-against-dollar-on-weak-inflation-data-1383230839?tesla=y,neutral,Euro ... Dollar,wsj,2013,0,1,,,"[{'title': 'Updated Oct. 31, 2013 4:24 pm ET'}]","Oct. 31, 2013",2013-10-31
136,136,136,26758,5946,1682287,https://www.wsj.com/articles/marathon-petroleum8217s-profit-falls-amid-higher-costs-1383220995?tesla=y,sadness,Marathon ... Costs,wsj,2013,-1,1,,,"[{'title': 'Oct. 31, 2013 8:09 am ET'}]","Oct. 31, 2013",2013-10-31
137,137,137,26759,5947,1682305,https://www.wsj.com/articles/asian-shares-mixed-fed-leaves-monetary-policy-unchanged-1383183509?tesla=y,neutral,Asian ... Unchanged,wsj,2013,0,1,,,"[{'title': 'Updated Oct. 31, 2013 12:37 am ET'}]","Oct. 31, 2013",2013-10-31
138,138,138,26760,5948,1682344,https://www.wsj.com/articles/canada-august-growth-outpaces-expectations-1383228670?tesla=y,neutral,Canada ... Expectations,wsj,2013,0,1,,,"[{'title': 'Oct. 31, 2013 10:13 am ET'}]","Oct. 31, 2013",2013-10-31
139,139,139,26761,5949,1682346,https://www.wsj.com/articles/panasonic-earnings-firm-doubles-forecast-for-annual-net-1383228669?tesla=y,sadness,Panasonic ... Net,wsj,2013,-1,1,,,"[{'title': 'Oct. 31, 2013 10:12 am ET'}]","Oct. 31, 2013",2013-10-31
140,140,140,26762,5950,1682500,https://www.wsj.com/articles/indonesia-governors-boost-minimum-wage-1383329132?tesla=y,neutral,Indonesia ... Wage,wsj,2013,0,1,,,"[{'title': 'Nov. 1, 2013 2:06 pm ET'}]","Nov. 1, 2013",2013-11-01
141,141,141,26763,5951,1682641,https://www.wsj.com/articles/warning-signs-flash-as-stock-market-soars-to-records-warning-signs-flash-as-stock-market-soars-to-records-1383342790?tesla=y,fear,Warning ... Records,wsj,2013,-1,1,,,"[{'title': 'Updated November 3, 2013'}]","November 3, 2013",2013-11-03
142,142,142,26764,5952,1682694,https://www.wsj.com/articles/derivatives-shift-lifts-cme-earnings-1383590249?tesla=y,neutral,Derivatives ... Earnings,wsj,2013,0,1,,,"[{'title': 'Nov. 4, 2013 1:39 pm ET'}]","Nov. 4, 2013",2013-11-04
143,143,143,26765,5953,1682917,https://www.wsj.com/articles/hca-3rdquarter-profit-up-14-amid-modest-growth-in-admissions-revenue-1383661905?tesla=y,joy,HCA ... Revenue,wsj,2013,1,1,,,"[{'title': 'Nov. 5, 2013 9:40 am ET'}]","Nov. 5, 2013",2013-11-05
144,144,144,26766,5954,1682926,https://www.wsj.com/articles/cvs-caremark-3rdquarter-profit-up-25-on-revenue-growth-legalsettlement-gain-1383655161?tesla=y,neutral,CVS ... Earnings,wsj,2013,0,1,,,"[{'title': 'Nov. 5, 2013 7:49 am ET'}]","Nov. 5, 2013",2013-11-05
145,145,145,26767,5955,1682986,https://www.wsj.com/articles/europe-stocks-fall-on-uninspiring-growth-forecast-1383672620?tesla=y,fear,Europe ... Forecast,wsj,2013,-1,1,,,"[{'title': 'Nov. 5, 2013 12:30 pm ET'}]","Nov. 5, 2013",2013-11-05
146,146,146,26768,5956,1683117,https://www.wsj.com/articles/mondelez-profit-jumps-on-higher-sales-tax-gain-1383774884?tesla=y,joy,Mondelez ... Gain,wsj,2013,1,1,,,"[{'title': 'Updated Nov. 6, 2013 8:47 pm ET'}]","Nov. 6, 2013",2013-11-06
147,147,147,26769,5957,1683173,https://www.wsj.com/articles/molson-coors8217s-profit-falls-39-on-writedown-weaker-revenue-1383743978?tesla=y,neutral,Molson ... Revenue,wsj,2013,0,1,,,"[{'title': 'Nov. 6, 2013 8:20 am ET'}]","Nov. 6, 2013",2013-11-06
148,148,148,26770,5958,1683184,https://www.wsj.com/articles/sequoia-backs-indian-menulisting-firm-zomato8217s-global-push-1383747258?tesla=y,neutral,Sequoia ... Push,wsj,2013,0,1,,,"[{'title': 'Nov. 6, 2013 9:15 am ET'}]","Nov. 6, 2013",2013-11-06
149,149,149,26771,5959,1683242,https://www.wsj.com/articles/whole-foods-reports-higher-profit-lower-outlook-1383776050?tesla=y,neutral,Whole ... Outlook,wsj,2013,0,1,,,"[{'title': 'Updated Nov. 6, 2013 8:31 pm ET'}]","Nov. 6, 2013",2013-11-06
150,150,150,26772,5960,1683283,https://www.wsj.com/articles/disney-profit-rises-on-acrosstheboard-revenue-growth-1383860839?tesla=y,neutral,Disney ... Release,wsj,2013,0,1,,,"[{'title': 'Updated Nov. 7, 2013 7:27 pm ET'}]","Nov. 7, 2013",2013-11-07
151,151,151,26773,5961,1683389,https://www.wsj.com/articles/europe-stocks-inch-lower-ahead-of-ecb-1383813804?tesla=y,fear,Stocks ... Worries,wsj,2013,-1,1,,,"[{'title': 'Updated Nov. 7, 2013 4:41 pm ET'}]","Nov. 7, 2013",2013-11-07
152,152,152,26774,5962,1683412,https://www.wsj.com/articles/adidas-confirms-lower-outlook-as-profit-falls-1383810189?tesla=y,sadness,Adidas ... Nike,wsj,2013,-1,1,,,"[{'title': 'Updated Nov. 7, 2013 12:59 pm ET'}]","Nov. 7, 2013",2013-11-07
153,153,153,26775,5963,1683432,https://www.wsj.com/articles/wendy8217s-shares-fall-after-results-miss-views-1383854829?tesla=y,sadness,Wendy's ... Views,wsj,2013,-1,1,,,"[{'title': 'Nov. 7, 2013 3:10 pm ET'}]","Nov. 7, 2013",2013-11-07
154,154,154,26776,5964,1683485,https://www.wsj.com/articles/nvidia-reports-lower-profit-but-higher-dividend-1383864399?tesla=y,sadness,Nvidia ... Dividend,wsj,2013,-1,1,,,"[{'title': 'Nov. 7, 2013 6:01 pm ET'}]","Nov. 7, 2013",2013-11-07
155,155,155,26777,5965,1683491,https://www.wsj.com/articles/ecb-cuts-rates-unexpectedly-as-low-inflation-threatens-recovery-1383828884?tesla=y,fear,ECB ... Recovery,wsj,2013,-1,1,,,"[{'title': 'Updated Nov. 7, 2013 5:56 pm ET'}]","Nov. 7, 2013",2013-11-07
156,156,156,26778,5966,1683497,https://www.wsj.com/articles/euro-slides-bonds-rise-on-ecb-rate-cut-1383836212?tesla=y,neutral,Euro ... Cut,wsj,2013,0,1,,,"[{'title': 'Nov. 7, 2013 9:59 am ET'}]","Nov. 7, 2013",2013-11-07
157,157,157,26779,5967,1683498,https://www.wsj.com/articles/amc-networks-3rdquarter-net-up-59-on-strong-ad-sales-growth-1383834731?tesla=y,joy,AMC ... 59%,wsj,2013,1,1,,,"[{'title': 'Nov. 7, 2013 9:46 am ET'}]","Nov. 7, 2013",2013-11-07
158,158,158,26780,5968,1683503,https://www.wsj.com/articles/scripps-networks-profit-rises-89-on-higher-ad-revenue-1383829557?tesla=y,joy,Scripps ... Revenue,wsj,2013,1,1,,,"[{'title': 'Nov. 7, 2013 8:06 am ET'}]","Nov. 7, 2013",2013-11-07
159,159,159,26781,5969,1683532,https://www.wsj.com/articles/lions-gate-profit-plunges-on-debt-costs-lower-revenue-1383916300?tesla=y,neutral,Lions ... Revenue,wsj,2013,0,1,,,"[{'title': 'Updated Nov. 8, 2013 11:00 am ET'}]","Nov. 8, 2013",2013-11-08
160,160,160,26782,5970,1683600,https://www.wsj.com/articles/pimco-reports-near-39-billion-net-outflow-1383913720?tesla=y,sadness,Pimco ... Outflow,wsj,2013,-1,1,,,"[{'title': 'Nov. 8, 2013 7:31 am ET'}]","Nov. 8, 2013",2013-11-08
161,161,161,26783,5971,1683668,https://www.wsj.com/articles/stock-futures-treasurys-gold-fall-on-jobs-report-that-raises-prospect-of-fed-taper-1383919672?tesla=y,neutral,Stocks ... Fed,wsj,2013,0,1,,,"[{'title': 'Updated Nov. 8, 2013 4:20 pm ET'}]","Nov. 8, 2013",2013-11-08
162,162,162,26784,5972,1683916,https://www.wsj.com/articles/bear-stearns-liquidators-sue-fitch-moody8217s-samppbear-stearns-liquidators-sue-ratings-firms-1384212386?tesla=y,neutral,Bear ... S&P,wsj,2013,0,1,,,"[{'title': 'Nov. 11, 2013 6:27 pm ET'}]","Nov. 11, 2013",2013-11-11
163,163,163,26785,5973,1683975,https://www.wsj.com/articles/indian-shares-end-lower-rupee-falls-1384171168?tesla=y,neutral,Indian ... Falls,wsj,2013,0,1,,,"[{'title': 'Nov. 11, 2013 7:03 am ET'}]","Nov. 11, 2013",2013-11-11
164,164,164,26786,5974,1683981,https://www.wsj.com/articles/tribune-reports-profit-despite-revenue-drop-1384182327?tesla=y,sadness,Tribune ... Drop,wsj,2013,-1,1,,,"[{'title': 'Updated Nov. 11, 2013 10:29 am ET'}]","Nov. 11, 2013",2013-11-11
165,165,165,26787,5975,1684068,https://www.wsj.com/articles/india-posts-weak-industrial-growth-consumer-inflation-hits-double-digits-1384261140?tesla=y,fear,India ... Recovery,wsj,2013,-1,1,,,"[{'title': 'Updated Nov. 12, 2013 12:17 pm ET'}]","Nov. 12, 2013",2013-11-12
166,166,166,26788,5976,1684074,https://www.wsj.com/articles/brunello-cucinelli-earnings-profit-sales-rise-at-cashmere-specialist-1384279259?tesla=y,joy,Brunello ... Specialist,wsj,2013,1,1,,,"[{'title': 'Updated Nov. 12, 2013 1:37 pm ET'}]","Nov. 12, 2013",2013-11-12
167,167,167,26789,5977,1684079,https://www.wsj.com/articles/dean-foods-net-soars-on-whitewave-gain-1384266140?tesla=y,fear,Dean ... Business,wsj,2013,-1,1,,,"[{'title': 'Updated Nov. 12, 2013 1:00 pm ET'}]","Nov. 12, 2013",2013-11-12
168,168,168,26790,5978,1684398,https://www.wsj.com/articles/indian-shares-end-lower-rupee-gains-1384347150?tesla=y,sadness,Indian ... Gains,wsj,2013,-1,1,,,"[{'title': 'Nov. 13, 2013 7:54 am ET'}]","Nov. 13, 2013",2013-11-13
169,169,169,26791,5979,1684550,https://www.wsj.com/articles/applied-materials-reports-profit-on-higher-revenue-1384465595?tesla=y,joy,Applied ... Revenue,wsj,2013,1,1,,,"[{'title': 'Nov. 14, 2013 4:49 pm ET'}]","Nov. 14, 2013",2013-11-14
170,170,170,26792,5980,1684637,https://www.wsj.com/articles/monte-dei-paschi-posts-sixth-consecutive-quarterly-loss-1384456829?tesla=y,sadness,Banca ... Loss,wsj,2013,-1,1,,,"[{'title': 'Updated Nov. 14, 2013 3:02 pm ET'}]","Nov. 14, 2013",2013-11-14
171,171,171,26793,5981,1684930,https://www.wsj.com/articles/cuomo-stockpiles-cashcuomo-stockpiles-cash-1384741188?tesla=y,neutral,Cuomo ... Cash,wsj,2013,0,1,,,"[{'title': 'Nov. 17, 2013 9:22 pm ET'}]","Nov. 17, 2013",2013-11-17
172,172,172,26794,5982,1685003,https://www.wsj.com/articles/tmobile-builds-spectrum-war-chest-with-planned-2b-debt-issue-18b-stock-saletmobile-builds-spectrum-war-chest-via-debt-issue-stock-sale-1384786075?tesla=y,neutral,T-Mobile ... Spectrum,wsj,2013,0,1,,,"[{'title': 'Updated Nov. 18, 2013 2:01 pm ET'}]","Nov. 18, 2013",2013-11-18
173,173,173,26795,5983,1685111,https://www.wsj.com/articles/european-stocks-down-as-markets-await-key-data-1384767282?tesla=y,sadness,Dow ... 16000,wsj,2013,-1,1,,,"[{'title': 'Updated Nov. 18, 2013 4:40 pm ET'}]","Nov. 18, 2013",2013-11-18
174,174,174,26796,5984,1685275,https://www.wsj.com/articles/japan-stocks-fall-as-dollar-slips-below-165100-1384824960?tesla=y,joy,Chinese ... Rally,wsj,2013,1,1,,,"[{'title': 'Updated Nov. 19, 2013 4:15 am ET'}]","Nov. 19, 2013",2013-11-19
175,175,175,26797,5985,1685342,https://www.wsj.com/articles/home-depot-net-up-on-samestore-sales-growth-1384861065?tesla=y,joy,Home ... Outlook,wsj,2013,1,1,,,"[{'title': 'Updated Nov. 19, 2013 2:04 pm ET'}]","Nov. 19, 2013",2013-11-19
176,176,176,26798,5986,1685400,https://www.wsj.com/articles/smucker-profit-rises-on-lower-costs-cuts-sales-guidance-1384964716?tesla=y,neutral,Smucker ... Guidance,wsj,2013,0,1,,,"[{'title': 'Nov. 20, 2013 11:25 am ET'}]","Nov. 20, 2013",2013-11-20
177,177,177,26799,5987,1685416,https://www.wsj.com/articles/consumer-prices-ease-amid-lower-fuel-costs-1384954799?tesla=y,neutral,Consumer ... Costs,wsj,2013,0,1,,,"[{'title': 'Updated Nov. 20, 2013 9:48 am ET'}]","Nov. 20, 2013",2013-11-20
178,178,178,26800,5988,1685439,https://www.wsj.com/articles/asian-shares-mostly-lower-caution-ahead-of-fed-minutes-1384911004?tesla=y,neutral,Asian ... Minutes,wsj,2013,0,1,,,"[{'title': 'Updated Nov. 20, 2013 4:38 am ET'}]","Nov. 20, 2013",2013-11-20
179,179,179,26801,5989,1685440,https://www.wsj.com/articles/china8217s-interbank-rates-ease-after-central-bank8217s-cash-injection-1384939581?tesla=y,neutral,China's ... Injection,wsj,2013,0,1,,,"[{'title': 'Nov. 20, 2013 4:28 am ET'}]","Nov. 20, 2013",2013-11-20
180,180,180,26802,5990,1685442,https://www.wsj.com/articles/australia-sees-grimmer-economic-outlook-as-debt-row-simmers-1384935667?tesla=y,sadness,Australia ... Simmers,wsj,2013,-1,1,,,"[{'title': 'Nov. 20, 2013 3:22 am ET'}]","Nov. 20, 2013",2013-11-20
181,181,181,26803,5991,1685491,https://www.wsj.com/articles/johnson-controls-unveils-stock-buyback-dividend-hike-1384990637?tesla=y,neutral,Johnson ... Hike,wsj,2013,0,1,,,"[{'title': 'Nov. 20, 2013 6:38 pm ET'}]","Nov. 20, 2013",2013-11-20
182,182,182,26804,5992,1685518,https://www.wsj.com/articles/williamssonoma-reports-higher-earnings-outlook-1384984981?tesla=y,neutral,Williams-Sonoma ... Outlook,wsj,2013,0,1,,,"[{'title': 'Updated Nov. 20, 2013 5:12 pm ET'}]","Nov. 20, 2013",2013-11-20
183,183,183,26805,5993,1685535,https://www.wsj.com/articles/dollar-rises-on-euro-falls-vs-yen-1384961724?tesla=y,neutral,Fed ... Gains,wsj,2013,0,1,,,"[{'title': 'Updated Nov. 20, 2013 2:55 pm ET'}]","Nov. 20, 2013",2013-11-20
184,184,184,26806,5994,1685781,https://www.wsj.com/articles/mw-update-dollar-gains-on-yen-as-investors-mull-fed-minutes-1385049121?tesla=y,neutral,Dollar ... ¥101,wsj,2013,0,1,,,"[{'title': 'Updated Nov. 21, 2013 4:58 pm ET'}]","Nov. 21, 2013",2013-11-21
185,185,185,26807,5995,1685873,https://www.wsj.com/articles/dollar-gains-on-commodity-currencies-1385139108?tesla=y,neutral,Australian ... Dollar,wsj,2013,0,1,,,"[{'title': 'Updated Nov. 22, 2013 5:53 pm ET'}]","Nov. 22, 2013",2013-11-22
