emotion,headline,url
surprise,What ... Crock!,https://slate.com/human-interest/2005/02/which-slow-cooker-is-best.html
disgust,The ... Torture?,https://slate.com/news-and-politics/2005/02/the-plain-meaning-of-torture.html
neutral,How ... Heavy,https://slate.com/news-and-politics/2005/02/why-are-nickels-so-heavy.html
joy,Good ... Carly!,https://slate.com/business/2005/02/good-riddance-carly-fiorina.html
joy,Celebration ... Action,https://slate.com/culture/2005/02/celebration-10-years-later.html
neutral,Want ... Is?,https://slate.com/news-and-politics/2005/02/how-old-are-you-now-cow.html
neutral,Unbundle. ... Rebundle.,https://slate.com/news-and-politics/2005/02/unbundle-rebundle.html
anger,Stupidity ... Offense,https://slate.com/news-and-politics/2005/02/stupidity-as-a-firing-offense.html
neutral,Arthur ... 1915-2005,https://slate.com/news-and-politics/2005/02/arthur-miller-1915-2005.html
neutral,Bill ... Rights,https://slate.com/news-and-politics/2005/02/bill-of-few-rights.html
neutral,Mouseketeers ... Gate,https://slate.com/business/2005/02/mouseketeers-at-the-gate.html
neutral,The ... Forward”,https://slate.com/culture/2005/02/how-to-make-money-in-china-today.html
neutral,Deep ... Again,https://slate.com/culture/2005/02/deep-throat-comes-again.html
sadness,How ... Speak,https://slate.com/culture/2005/02/communicating-with-unconscious-minds.html
neutral,Defending ... Genius,https://slate.com/culture/2005/02/defending-vogue-s-evil-genius.html
anger,The ... Fusser,https://slate.com/human-interest/2005/02/the-mother-fusser.html
neutral,Nukes ... Hazard,https://slate.com/news-and-politics/2005/02/nukes-of-hazard.html
neutral,The ... Millionaires,https://slate.com/technology/2005/02/how-to-kill-off-the-oldest-scam-on-the-internet.html
neutral,Prince ... Charles,https://slate.com/news-and-politics/2005/02/a-monarch-s-engagement.html
neutral,Ladies ... First,https://slate.com/culture/2005/02/the-utopian-fantasy-of-deep-throat.html
joy,Hooray ... Bollywood,https://slate.com/news-and-politics/2005/02/hooray-for-bollywood.html
neutral,What ... Consort?,https://slate.com/news-and-politics/2005/02/what-s-a-princess-consort.html
neutral,The ... Again,https://slate.com/news-and-politics/2005/02/valentine-s-day-with-the-underminer.html
neutral,A ... Poems,https://slate.com/culture/2005/02/favorite-love-poems.html
neutral,Fast ... Coming,https://slate.com/news-and-politics/2005/02/fast-strain-coming.html
neutral,Recon ... Air,https://slate.com/news-and-politics/2005/02/recon-air.html
fear,The ... Grammys,https://slate.com/culture/2005/02/the-god-awful-grammys.html
neutral,Here ... Pole,https://slate.com/news-and-politics/2005/02/here-we-go-round-the-barber-s-pole.html
fear,Gunfire ... Midnight,https://slate.com/news-and-politics/2005/02/scenes-from-everyday-life-in-iraq-gunfire-at-midnight.html
neutral,A ... Liberalism,https://slate.com/news-and-politics/2005/02/what-s-new-in-the-economist-etc.html
neutral,Plurality ... Bites?,https://slate.com/news-and-politics/2005/02/plurality-bites.html
sadness,I ... Jordan,https://slate.com/news-and-politics/2005/02/i-would-have-fired-eason-jordan.html
neutral,Pray ... Others,https://slate.com/news-and-politics/2005/02/readers-debate-fifth-period-worship.html
neutral,Radical ... Will,https://slate.com/culture/2005/02/the-story-of-the-gates.html
fear,Rehnquist ... Throat,https://slate.com/news-and-politics/2005/02/william-rehnquist-wasn-t-deep-throat.html
disgust,Selling ... Indulgences,https://slate.com/news-and-politics/2005/02/selling-indulgences.html
neutral,Radical ... Sheik,https://slate.com/news-and-politics/2005/02/radical-sheik.html
neutral,Mincing ... Minsk,https://slate.com/news-and-politics/2005/02/the-european-union-s-ideas-about-aiding-democracy-movements-are-all-wrong.html
neutral,Olmsted ... Christo,https://slate.com/culture/2005/02/central-park-and-the-gates.html
neutral,Mad ... Scientists,https://slate.com/technology/2005/02/ethics-police-take-over-the-nih.html
neutral,Life ... Mars?,https://slate.com/technology/2005/02/life-on-mars.html
neutral,Crazy ... Rich,https://slate.com/business/2005/02/are-americans-rich-because-they-re-crazy.html
neutral,Memo ... Miller,https://slate.com/news-and-politics/2005/02/memo-to-cooper-and-miller.html
neutral,Supplemental ... Insecurity,https://slate.com/news-and-politics/2005/02/supplemental-insecurity.html
joy,"QVC, ... Come!",https://slate.com/human-interest/2005/02/i-audition-for-qvc.html
neutral,A ... HIV?,https://slate.com/news-and-politics/2005/02/a-new-strain-of-hiv.html
neutral,Beirut ... Blowback,https://slate.com/news-and-politics/2005/02/the-presence-of-u-s-troops-in-iraq-emboldened-the-lebanese-opposition-now-rafik-hariri-is-dead-what-s-our-next-move.html
neutral,“Eggrolls” ... “Eggrolls”,https://slate.com/culture/2005/02/eggrolls.html
neutral,How ... Lebanon?,https://slate.com/news-and-politics/2005/02/why-syria-controls-lebanon.html
neutral,Syrious ... Charges,https://slate.com/news-and-politics/2005/02/syrious-charges.html
disgust,Adult ... Brief”,https://slate.com/news-and-politics/2005/02/adult-impersonators-at-the-model-u-n-and-the-perils-of-exceeding-your-brief.html
neutral,The ... Aulatte,https://slate.com/news-and-politics/2005/02/i-ll-have-a-ken-aulatte.html
neutral,Mustang ... Sallies,https://slate.com/news-and-politics/2005/02/the-bush-administration-vs-the-wild-horses.html
neutral,BFD…A ... BFD…A,https://slate.com/news-and-politics/2005/02/bfd-a.html
neutral,Let ... Hollow,https://slate.com/news-and-politics/2005/02/why-bush-won-t-really-stand-with-burma-s-dissidents.html
neutral,Bible ... Head,https://slate.com/news-and-politics/2005/02/bible-belt-upside-the-head.html
neutral,Chateau ... Elvis,https://slate.com/technology/2005/02/elvis-and-other-celebrity-winemakers.html
neutral,Tender ... Mercies,https://slate.com/culture/2005/02/nobody-knows-and-assisted-living.html
neutral,McMansion ... SoHo,https://slate.com/culture/2005/02/mcmansion-meets-soho.html
surprise,Alan ... Wrench?,https://slate.com/news-and-politics/2005/02/alan-wrench.html
neutral,Rescuing ... Fly,https://slate.com/news-and-politics/2005/02/a-journey-on-the-dog-underground-railroad.html
surprise,"No, ... Matrix",https://slate.com/news-and-politics/2005/02/slate-on-day-to-day-for-the-week-of-feb-14.html
neutral,They ... U.N!,https://slate.com/news-and-politics/2005/02/they-don-t-wear-chinos-at-the-real-u-n.html
neutral,Elliott ... Abrams,https://slate.com/news-and-politics/2005/02/bush-s-unlikely-democracy-czar.html
neutral,How ... Boot,https://slate.com/news-and-politics/2005/02/what-s-a-drag-hunt.html
neutral,What ... Needs,https://slate.com/news-and-politics/2005/02/bush-s-bold-choice-for-nid.html
neutral,Makin’ ... …,https://slate.com/human-interest/2005/02/makin-copies.html
surprise,Enron ... What?,https://slate.com/business/2005/02/enron-bought-washington-so-what.html
neutral,Do ... Punk?,https://slate.com/news-and-politics/2005/02/do-you-feel-holy-punk.html
neutral,Chinese ... Manhattan-Style,https://slate.com/culture/2005/02/why-your-clothes-are-made-in-china.html
neutral,Rock ... To,https://slate.com/culture/2005/02/a-new-song-from-the-postal-service.html
neutral,The ... Juice,https://slate.com/culture/2005/02/the-doctor-who-brought-steroids-to-america.html
neutral,The ... I,https://slate.com/culture/2005/02/jose-canseco-and-steroids-a-love-story.html
neutral,Lipstick ... Lesbians,https://slate.com/culture/2005/02/why-the-l-word-matters.html
neutral,Negroappointee ... Negroappointee,https://slate.com/news-and-politics/2005/02/negroappointee.html
anger,“I’m ... Condi!’,https://slate.com/news-and-politics/2005/02/little-diplomats-im-going-to-send-a-fax-to-condi.html
disgust,“Curdled ... Shtick”,https://slate.com/news-and-politics/2005/02/curdled-gobs-of-antic-shtick.html
neutral,The ... Summers,https://slate.com/technology/2005/02/what-larry-summers-and-his-critics-got-wrong.html
neutral,If ... Blog,https://slate.com/news-and-politics/2005/02/if-i-had-a-blog.html
neutral,Has ... Stolen?,https://slate.com/news-and-politics/2005/02/identity-theft-101.html
neutral,About ... Time,https://slate.com/business/2005/02/newspapers-1-billion-bet.html
neutral,Save ... More,https://slate.com/culture/2005/02/social-security-is-a-red-herring.html
neutral,COX-2: ... Return,https://slate.com/news-and-politics/2005/02/cox-2-the-return.html
neutral,Summers’ ... School,https://slate.com/news-and-politics/2005/02/what-critics-of-havard-s-president-got-right.html
disgust,Wead ... Veep,https://slate.com/news-and-politics/2005/02/wead-it-and-veep.html
surprise,An ... One?,https://slate.com/news-and-politics/2005/02/an-army-of-no-one.html
neutral,You’re ... …,https://slate.com/technology/2005/02/what-sleeping-pill-ads-don-t-say.html
neutral,“Draft” ... “Draft”,https://slate.com/culture/2005/02/draft.html
neutral,Hunter ... Thompson,https://slate.com/news-and-politics/2005/02/hunter-thompson.html
neutral,Debunking ... Punk,https://slate.com/culture/2005/02/the-clash-less-punk-than-you-think.html
disgust,At ... Ads,https://slate.com/business/2005/02/how-vw-ads-got-so-banal.html
disgust,Condemn-Nation ... Condemn-Nation,https://slate.com/news-and-politics/2005/02/condemn-nation.html
neutral,Rocky ... Road,https://slate.com/news-and-politics/2005/02/fraysters-on-the-academy-host-and-hov-lanes.html
neutral,"Doctor, ... …",https://slate.com/news-and-politics/2005/02/how-to-reattach-severed-body-parts.html
neutral,Who ... Oscar?,https://slate.com/news-and-politics/2005/02/slate-on-day-to-day-for-the-week-of-feb-21.html
anger,Kiss ... Not.,https://slate.com/news-and-politics/2005/02/what-s-new-in-the-new-yorker-etc.html
disgust,Malpractice ... Mess,https://slate.com/news-and-politics/2005/02/do-the-swedes-have-a-faultless-fix.html
neutral,The ... 65,https://slate.com/technology/2005/02/biology-can-solve-the-social-security-debate.html
neutral,Oui ... Family,https://slate.com/news-and-politics/2005/02/oui-are-family.html
neutral,GOP ... Revealed!,https://slate.com/news-and-politics/2005/02/gop-master-plan-revealed.html
neutral,Jafari ... Expedition,https://slate.com/news-and-politics/2005/02/jafari-expedition.html
fear,From ... Bombs,https://slate.com/news-and-politics/2005/02/on-mosque-patrol-in-baghdad-with-the-1-7-cav.html
anger,The ... Fury,https://slate.com/news-and-politics/2005/02/william-faulkner-on-the-bush-white-house.html
neutral,Can ... Virus?,https://slate.com/news-and-politics/2005/02/how-cell-phones-get-hacked.html
surprise,J. ... Jay-Mac,https://slate.com/news-and-politics/2005/02/j-lo-vs-jay-mac.html
neutral,NYPD ... Blue,https://slate.com/news-and-politics/2005/02/the-eroticism-of-nypd-blue.html
neutral,French ... Fat,https://slate.com/human-interest/2005/02/french-women-do-too-get-fat.html
neutral,Rappers ... Bloggers,https://slate.com/culture/2005/02/rappers-and-bloggers-separated-at-birth.html
fear,Fear ... Consulate,https://slate.com/culture/2005/02/fear-and-loathing-at-the-chinese-consulate.html
neutral,How ... Talk,https://slate.com/news-and-politics/2005/02/how-to-communicate-with-a-gorilla.html
surprise,Oscar ... Baby?,https://slate.com/news-and-politics/2005/02/oscar-baby.html
disgust,Hell ... Keller,https://slate.com/news-and-politics/2005/02/hell-n-keller.html
neutral,Bush ... Europe,https://slate.com/news-and-politics/2005/02/what-bush-learned-in-europe.html
neutral,Psychiatric ... Ward?,https://slate.com/news-and-politics/2005/02/psychiatric-ward.html
neutral,Chris ... Rock,https://slate.com/news-and-politics/2005/02/the-william-f-ing-buckley-of-stand-up.html
neutral,Inventive ... Incentives,https://slate.com/news-and-politics/2005/02/inventive-on-incentives.html
neutral,Call ... sephine,https://slate.com/human-interest/2005/02/call-me-jo-sephine.html
neutral,The ... Manifesto,https://slate.com/news-and-politics/2005/02/the-wal-mart-manifesto.html
disgust,Hate ... Slime,https://slate.com/news-and-politics/2005/02/hate-slime.html
neutral,Condi ... Carpet,https://slate.com/news-and-politics/2005/02/condi-on-the-red-carpet.html
neutral,Czech ... Please,https://slate.com/news-and-politics/2005/02/czech-please.html
neutral,Old ... Glamour,https://slate.com/culture/2005/02/the-man-behind-old-hollywood-glamour.html
neutral,The ... Hollywood,https://slate.com/news-and-politics/2005/02/the-news-from-hollywood.html
neutral,Vladimir ... Elector,https://slate.com/news-and-politics/2005/02/vladimir-putin-faithless-elector.html
neutral,Red ... Blues,https://slate.com/culture/2005/02/how-oscar-fashion-got-so-boring.html
disgust,Putin ... Show,https://slate.com/news-and-politics/2005/02/putin-on-a-show.html
fear,Interrogating ... Ertegun,https://slate.com/news-and-politics/2005/02/interrogating-ahmet-ertegun.html
neutral,Tarantino ... Conscience,https://slate.com/news-and-politics/2005/02/diary-of-a-mad-black-woman.html
neutral,What ... Thinks,https://slate.com/news-and-politics/2005/02/what-hollywood-thinks.html
neutral,East-Coast ... Predictions,https://slate.com/news-and-politics/2005/02/east-coast-oscar-predictions.html
neutral,The ... Ring,https://slate.com/news-and-politics/2005/02/the-ring.html
neutral,The ... Hangover,https://slate.com/news-and-politics/2005/02/chatting-about-the-oscars-the-postoscar-hangover.html
neutral,Democracy: ... Dreamers,https://slate.com/news-and-politics/2005/02/what-s-new-in-the-new-republic-etc.html
surprise,Goo ... Boulders?,https://slate.com/news-and-politics/2005/02/the-goo-that-destroys-boulders.html
neutral,Harvard ... Inc.,https://slate.com/culture/2005/03/harvard-s-real-crisis.html
neutral,“Syria ... Out!’,https://slate.com/news-and-politics/2005/03/syria-out.html
neutral,The ... 60,https://slate.com/human-interest/2005/02/the-2004-slate-60.html
neutral,The ... Pledges,https://slate.com/human-interest/2005/02/the-2004-slate-60-pledges.html
neutral,The ... 60,https://slate.com/human-interest/2005/02/the-ninth-annual-slate-60.html
neutral,The ... Donations,https://slate.com/human-interest/2005/02/the-2004-slate-60-donations.html
neutral,WB ... DVD,https://slate.com/culture/2005/02/wb-on-dvd.html
neutral,Source ... Code,https://slate.com/news-and-politics/2005/03/source-code.html
surprise,What’s ... Ad?,https://slate.com/business/2005/02/the-overstock-com-hottie.html
neutral,The ... Street,https://slate.com/news-and-politics/2005/02/a-vanquished-cliche.html
neutral,We ... It,https://slate.com/news-and-politics/2005/02/we-called-it.html
sadness,"Goodbye, ... Taylor",https://slate.com/news-and-politics/2005/02/goodbye-my-lord-taylor.html
sadness,"Ari, ... Ye",https://slate.com/news-and-politics/2005/02/ari-we-hardly-knew-ye.html
neutral,Rubber ... Match,https://slate.com/human-interest/2005/03/the-best-condoms-on-the-market.html
neutral,911 ... 401(k)s,https://slate.com/business/2005/03/you-vs-your-401-k.html
neutral,“True ... Confessions”,https://slate.com/culture/2005/03/true-confessions.html
neutral,Nature’s ... Be,https://slate.com/technology/2005/03/why-there-s-no-standardized-treatment-for-miscarriage.html
surprise,The ... Wall?,https://slate.com/news-and-politics/2005/03/the-arab-berlin-wall.html
neutral,The ... Race,https://slate.com/news-and-politics/2005/03/after-nuclear-arms-is-energy-next.html
